index	prosynSlack(% higher/lower than measured value)
A0A2T0AIB8	-1.000000000000000E+00
A0A2T0AIB4	-1.000000000000000E+00
A0A2T0AIB2	-1.000000000000000E+00
A0A2T0AIA5	-1.000000000000000E+00
A0A2T0AI77	-1.000000000000000E+00
A0A2T0AI61	-1.000000000000000E+00
A0A2T0AI38	-1.000000000000000E+00
A0A2T0AI36	-1.000000000000000E+00
A0A2T0AI31	-1.000000000000000E+00
A0A2T0AI30	-1.000000000000000E+00
A0A2T0AI24	-1.000000000000000E+00
A0A2T0AI18	-1.000000000000000E+00
A0A2T0AHZ7	-1.000000000000000E+00
A0A2T0AHZ2	-1.000000000000000E+00
A0A2T0AHZ1	-1.000000000000000E+00
A0A2T0AHY8	-1.000000000000000E+00
A0A2T0AHW9	-1.000000000000000E+00
A0A2T0AHW1	-1.000000000000000E+00
A0A2T0AHV1	-1.000000000000000E+00
A0A2T0AHU7	-1.000000000000000E+00
A0A2T0AHT3	-1.000000000000000E+00
A0A2T0AHS7	-1.000000000000000E+00
A0A2T0AHR9	-1.000000000000000E+00
A0A2T0AHP6	-1.000000000000000E+00
A0A2T0AHN7	-1.000000000000000E+00
A0A2T0AHL8	-1.000000000000000E+00
A0A2T0AHL4	-1.000000000000000E+00
A0A2T0AHK1	-1.000000000000000E+00
A0A2T0AHJ8	-1.000000000000000E+00
A0A2T0AHJ2	-1.000000000000000E+00
A0A2T0AHI9	-1.000000000000000E+00
A0A2T0AHH1	-1.000000000000000E+00
A0A2T0AHG2	-1.000000000000000E+00
A0A2T0AHF3	-1.000000000000000E+00
A0A2T0AHF2	-1.000000000000000E+00
A0A2T0AHE8	-1.000000000000000E+00
A0A2T0AHD7	-1.000000000000000E+00
A0A2T0AHC1	-1.000000000000000E+00
A0A2T0AHA1	-1.000000000000000E+00
A0A2T0AH92	-1.000000000000000E+00
A0A2T0AH83	-1.000000000000000E+00
A0A2T0AH70	-1.000000000000000E+00
A0A2T0AH50	-1.000000000000000E+00
A0A2T0AH45	-1.000000000000000E+00
A0A2T0AH44	-1.000000000000000E+00
A0A2T0AH28	-1.000000000000000E+00
A0A2T0AH24	-1.000000000000000E+00
A0A2T0AH17	-1.000000000000000E+00
A0A2T0AH04	-1.000000000000000E+00
A0A2T0AH02	-1.000000000000000E+00
A0A2T0AGY3	-1.000000000000000E+00
A0A2T0AGX7	-1.000000000000000E+00
A0A2T0AGX4	-1.000000000000000E+00
A0A2T0AGX2	-1.000000000000000E+00
A0A2T0AGV4	-1.000000000000000E+00
A0A2T0AGV2	-1.000000000000000E+00
A0A2T0AGU9	-1.000000000000000E+00
A0A2T0AGT6	-1.000000000000000E+00
A0A2T0AGT4	-1.000000000000000E+00
A0A2T0AGS3	-1.000000000000000E+00
A0A2T0AGR2	-1.000000000000000E+00
A0A2T0AGQ8	-1.000000000000000E+00
A0A2T0AGQ5	-1.000000000000000E+00
A0A2T0AGP9	-1.000000000000000E+00
A0A2T0AGP8	-1.000000000000000E+00
A0A2T0AGP2	-1.000000000000000E+00
A0A2T0AGN2	-1.000000000000000E+00
A0A2T0AGM2	-1.000000000000000E+00
A0A2T0AGM0	-1.000000000000000E+00
A0A2T0AGL2	-1.000000000000000E+00
A0A2T0AGK9	-1.000000000000000E+00
A0A2T0AGK1	-1.000000000000000E+00
A0A2T0AGJ5	-1.000000000000000E+00
A0A2T0AGI9	-1.000000000000000E+00
A0A2T0AGI7	-1.000000000000000E+00
A0A2T0AGI5	-1.000000000000000E+00
A0A2T0AGI1	-1.000000000000000E+00
A0A2T0AGH6	-1.000000000000000E+00
A0A2T0AGH4	-1.000000000000000E+00
A0A2T0AGF8	-1.000000000000000E+00
A0A2T0AGE8	-1.000000000000000E+00
A0A2T0AGE2	-1.000000000000000E+00
A0A2T0AGD5	-1.000000000000000E+00
A0A2T0AGB5	-1.000000000000000E+00
A0A2T0AGB3	-1.000000000000000E+00
A0A2T0AG97	-1.000000000000000E+00
A0A2T0AG96	-1.000000000000000E+00
A0A2T0AG89	-1.000000000000000E+00
A0A2T0AG86	-1.000000000000000E+00
A0A2T0AG76	-1.000000000000000E+00
A0A2T0AG73	-1.000000000000000E+00
A0A2T0AG71	-1.000000000000000E+00
A0A2T0AG61	-1.000000000000000E+00
A0A2T0AG53	-1.000000000000000E+00
A0A2T0AG45	-1.000000000000000E+00
A0A2T0AG44	-1.000000000000000E+00
A0A2T0AG36	-1.000000000000000E+00
A0A2T0AG24	-1.000000000000000E+00
A0A2T0AG04	-1.000000000000000E+00
A0A2T0AFZ5	-1.000000000000000E+00
A0A2T0AFZ0	-1.000000000000000E+00
A0A2T0AFX5	-1.000000000000000E+00
A0A2T0AFX1	-1.000000000000000E+00
A0A2T0AFW9	-1.000000000000000E+00
A0A2T0AFW3	-1.000000000000000E+00
A0A2T0AFU0	-1.000000000000000E+00
A0A2T0AFT7	-1.000000000000000E+00
A0A2T0AFT1	-1.000000000000000E+00
A0A2T0AFS9	-1.000000000000000E+00
A0A2T0AFR9	-1.000000000000000E+00
A0A2T0AFR5	-1.000000000000000E+00
A0A2T0AFR2	-1.000000000000000E+00
A0A2T0AFR0	-1.000000000000000E+00
A0A2T0AFQ4	-1.000000000000000E+00
A0A2T0AFQ2	-1.000000000000000E+00
A0A2T0AFP7	-1.000000000000000E+00
A0A2T0AFN9	-1.000000000000000E+00
A0A2T0AFN6	-1.000000000000000E+00
A0A2T0AFK9	-1.000000000000000E+00
A0A2T0AFJ9	-1.000000000000000E+00
A0A2T0AFH9	-1.000000000000000E+00
A0A2T0AFF4	-1.000000000000000E+00
A0A2T0AFE4	-1.000000000000000E+00
A0A2T0AFE2	-1.000000000000000E+00
A0A2T0AFD4	-1.000000000000000E+00
A0A2T0AFC2	-1.000000000000000E+00
A0A2T0AFC0	-1.000000000000000E+00
A0A2T0AFB4	-1.000000000000000E+00
A0A2T0AFB3	-1.000000000000000E+00
A0A2T0AFA6	-1.000000000000000E+00
A0A2T0AF98	-1.000000000000000E+00
A0A2T0AF97	-1.000000000000000E+00
A0A2T0AF91	-1.000000000000000E+00
A0A2T0AF85	-1.000000000000000E+00
A0A2T0AF70	-1.000000000000000E+00
A0A2T0AF68	-1.000000000000000E+00
A0A2T0AF65	-1.000000000000000E+00
A0A2T0AF62	-1.000000000000000E+00
A0A2T0AF61	-1.000000000000000E+00
A0A2T0AF58	-1.000000000000000E+00
A0A2T0AF48	-1.000000000000000E+00
A0A2T0AF35	-1.000000000000000E+00
A0A2T0AF17	-1.000000000000000E+00
A0A2T0AF14	-1.000000000000000E+00
A0A2T0AF08	-1.000000000000000E+00
A0A2T0AF01	-1.000000000000000E+00
A0A2T0AF00	-1.000000000000000E+00
A0A2T0AEZ5	-1.000000000000000E+00
A0A2T0AEY3	-1.000000000000000E+00
A0A2T0AEX9	-1.000000000000000E+00
A0A2T0AEX1	-1.000000000000000E+00
A0A2T0AEW6	-1.000000000000000E+00
A0A2T0AEV7	-1.000000000000000E+00
A0A2T0AEU8	-1.000000000000000E+00
A0A2T0AET5	-1.000000000000000E+00
A0A2T0AES0	-1.000000000000000E+00
A0A2T0AER6	-1.000000000000000E+00
A0A2T0AER3	-1.000000000000000E+00
A0A2T0AEN9	-1.000000000000000E+00
A0A2T0AEN7	-1.000000000000000E+00
A0A2T0AEN5	-1.000000000000000E+00
A0A2T0AEM7	-1.000000000000000E+00
A0A2T0AEM5	-1.000000000000000E+00
A0A2T0AEM4	-1.000000000000000E+00
A0A2T0AEJ5	-1.000000000000000E+00
A0A2T0AEJ1	-1.000000000000000E+00
A0A2T0AEI6	-1.000000000000000E+00
A0A2T0AEI5	-1.000000000000000E+00
A0A2T0AEI3	-1.000000000000000E+00
A0A2T0AE97	-1.000000000000000E+00
A0A2T0AE95	-1.000000000000000E+00
A0A2T0AE85	-1.000000000000000E+00
A0A2T0AE66	-1.000000000000000E+00
A0A2T0AE59	-1.000000000000000E+00
A0A2T0AE57	-1.000000000000000E+00
A0A2T0AE40	-1.000000000000000E+00
A0A2T0AE19	-1.000000000000000E+00
A0A2T0AE15	-1.000000000000000E+00
A0A2T0AE07	-1.000000000000000E+00
A0A2T0AE05	-1.000000000000000E+00
A0A2T0ADZ6	-1.000000000000000E+00
A0A2T0ADZ4	-1.000000000000000E+00
A0A2T0ADW7	-1.000000000000000E+00
A0A2T0ADV3	-1.000000000000000E+00
A0A2T0ADV2	-1.000000000000000E+00
A0A2T0ADU3	-1.000000000000000E+00
A0A2T0ADU2	-1.000000000000000E+00
A0A2T0ADT9	-1.000000000000000E+00
A0A2T0ADT3	-1.000000000000000E+00
A0A2T0ADS4	-1.000000000000000E+00
A0A2T0ADK5	-1.000000000000000E+00
A0A2T0ADJ2	-1.000000000000000E+00
A0A2T0ADI4	-1.000000000000000E+00
A0A2T0ADG9	-1.000000000000000E+00
A0A2T0ADE8	-1.000000000000000E+00
A0A2T0ADE7	-1.000000000000000E+00
A0A2T0ADC7	-1.000000000000000E+00
A0A2T0ADC1	-1.000000000000000E+00
A0A2T0ADC0	-1.000000000000000E+00
A0A2T0ADB7	-1.000000000000000E+00
A0A2T0ADB3	-1.000000000000000E+00
A0A2T0AD93	-1.000000000000000E+00
A0A2T0AD63	-1.000000000000000E+00
A0A2T0AD62	-1.000000000000000E+00
A0A2T0AD60	-1.000000000000000E+00
A0A2T0AD59	-1.000000000000000E+00
A0A2T0AD58	-1.000000000000000E+00
A0A2T0AD48	-1.000000000000000E+00
A0A2T0AD43	-1.000000000000000E+00
A0A2T0AD35	-1.000000000000000E+00
A0A2T0AD27	-1.000000000000000E+00
A0A2T0AD11	-1.000000000000000E+00
A0A2T0AD07	-1.000000000000000E+00
A0A2T0AD06	-1.000000000000000E+00
A0A2T0AD04	-1.000000000000000E+00
A0A2T0ACW6	-1.000000000000000E+00
A0A2T0ACV4	-1.000000000000000E+00
A0A2T0ACU9	-1.000000000000000E+00
A0A2T0ACU6	-1.000000000000000E+00
A0A2T0ACS5	-1.000000000000000E+00
A0A2T0ACS0	-1.000000000000000E+00
A0A2T0ACQ4	-1.000000000000000E+00
A0A2T0ACM5	-1.000000000000000E+00
A0A2T0ACI1	-1.000000000000000E+00
A0A2T0ACH9	-1.000000000000000E+00
A0A2T0ACH5	-1.000000000000000E+00
A0A2T0ACH2	-1.000000000000000E+00
A0A2T0ACH0	-1.000000000000000E+00
A0A2T0ACF8	-1.000000000000000E+00
A0A2T0ACD5	-1.000000000000000E+00
A0A2T0ACC7	-1.000000000000000E+00
A0A2T0ACC1	-1.000000000000000E+00
A0A2T0ACC0	-1.000000000000000E+00
A0A2T0ACB6	-1.000000000000000E+00
A0A2T0ACB4	-1.000000000000000E+00
A0A2T0ACB2	-1.000000000000000E+00
A0A2T0AC93	-1.000000000000000E+00
A0A2T0AC85	-1.000000000000000E+00
A0A2T0AC81	-1.000000000000000E+00
A0A2T0AC69	-1.000000000000000E+00
A0A2T0AC66	-1.000000000000000E+00
A0A2T0AC52	-1.000000000000000E+00
A0A2T0AC42	-1.000000000000000E+00
A0A2T0AC32	-1.000000000000000E+00
A0A2T0AC30	-1.000000000000000E+00
A0A2T0AC04	-1.000000000000000E+00
A0A2T0ABZ1	-1.000000000000000E+00
A0A2T0ABY6	-1.000000000000000E+00
A0A2T0ABY2	-1.000000000000000E+00
A0A2T0ABX2	-1.000000000000000E+00
A0A2T0ABX1	-1.000000000000000E+00
A0A2T0ABX0	-1.000000000000000E+00
A0A2T0ABW5	-1.000000000000000E+00
A0A2T0ABV1	-1.000000000000000E+00
A0A2T0ABS5	-1.000000000000000E+00
A0A2T0ABS2	-1.000000000000000E+00
A0A2T0ABR8	-1.000000000000000E+00
A0A2T0ABQ9	-1.000000000000000E+00
A0A2T0ABP9	-1.000000000000000E+00
A0A2T0ABP8	-1.000000000000000E+00
A0A2T0ABP1	-1.000000000000000E+00
A0A2T0ABN3	-1.000000000000000E+00
A0A2T0ABM1	-1.000000000000000E+00
A0A2T0ABL3	-1.000000000000000E+00
A0A2T0ABL1	-1.000000000000000E+00
A0A2T0ABI5	-1.000000000000000E+00
A0A2T0ABG6	-1.000000000000000E+00
A0A2T0ABG4	-1.000000000000000E+00
A0A2T0ABG3	-1.000000000000000E+00
A0A2T0ABG2	-1.000000000000000E+00
A0A2T0ABF9	-1.000000000000000E+00
A0A2T0ABE8	-1.000000000000000E+00
A0A2T0ABE5	-1.000000000000000E+00
A0A2T0ABD0	-1.000000000000000E+00
A0A2T0ABC8	-1.000000000000000E+00
A0A2T0ABA9	-1.000000000000000E+00
A0A2T0AB76	-1.000000000000000E+00
A0A2T0AB46	-1.000000000000000E+00
A0A2T0AB34	-1.000000000000000E+00
A0A2T0AB22	-1.000000000000000E+00
A0A2T0AB19	-1.000000000000000E+00
A0A2T0AB18	-1.000000000000000E+00
A0A2T0AB17	-1.000000000000000E+00
A0A2T0AB11	-1.000000000000000E+00
A0A2T0AB00	-1.000000000000000E+00
A0A2T0AAY0	-1.000000000000000E+00
A0A2T0AAX7	-1.000000000000000E+00
A0A2T0AAX3	-1.000000000000000E+00
A0A2T0AAX1	-1.000000000000000E+00
A0A2T0AAX0	-1.000000000000000E+00
A0A2T0AAW8	-1.000000000000000E+00
A0A2T0AAU3	-1.000000000000000E+00
A0A2T0AAS8	-1.000000000000000E+00
A0A2T0AAS2	-1.000000000000000E+00
A0A2T0AAR4	-1.000000000000000E+00
A0A2T0AAR1	-1.000000000000000E+00
A0A2T0AAQ8	-1.000000000000000E+00
A0A2T0AAP7	-1.000000000000000E+00
A0A2T0AAP5	-1.000000000000000E+00
A0A2T0AAN7	-1.000000000000000E+00
A0A2T0AAN5	-1.000000000000000E+00
A0A2T0AAL3	-1.000000000000000E+00
A0A2T0AAK4	-1.000000000000000E+00
A0A2T0AAK2	-1.000000000000000E+00
A0A2T0AAI8	-1.000000000000000E+00
A0A2T0AAI6	-1.000000000000000E+00
A0A2T0AAG7	-1.000000000000000E+00
A0A2T0AAF8	-1.000000000000000E+00
A0A2T0AAF4	-1.000000000000000E+00
A0A2T0AAF1	-1.000000000000000E+00
A0A2T0AAF0	-1.000000000000000E+00
A0A2T0AAD6	-1.000000000000000E+00
A0A2T0AAD0	-1.000000000000000E+00
A0A2T0AAC5	-1.000000000000000E+00
A0A2T0AAC2	-1.000000000000000E+00
A0A2T0AAA6	-1.000000000000000E+00
A0A2T0AAA5	-1.000000000000000E+00
A0A2T0AA97	-1.000000000000000E+00
A0A2T0AA91	-1.000000000000000E+00
A0A2T0AA76	-1.000000000000000E+00
A0A2T0AA75	-1.000000000000000E+00
A0A2T0AA71	-1.000000000000000E+00
A0A2T0AA64	-1.000000000000000E+00
A0A2T0AA50	-1.000000000000000E+00
A0A2T0AA39	-1.000000000000000E+00
A0A2T0AA27	-1.000000000000000E+00
A0A2T0AA26	-1.000000000000000E+00
A0A2T0AA18	-1.000000000000000E+00
A0A2T0AA13	-1.000000000000000E+00
A0A2T0A9Y5	-1.000000000000000E+00
A0A2T0A9Y4	-1.000000000000000E+00
A0A2T0A9Y1	-1.000000000000000E+00
A0A2T0A9W9	-1.000000000000000E+00
A0A2T0A9V4	-1.000000000000000E+00
A0A2T0A9T5	-1.000000000000000E+00
A0A2T0A9R0	-1.000000000000000E+00
A0A2T0A9Q7	-1.000000000000000E+00
A0A2T0A9N7	-1.000000000000000E+00
A0A2T0A9M2	-1.000000000000000E+00
A0A2T0A9M0	-1.000000000000000E+00
A0A2T0A9L5	-1.000000000000000E+00
A0A2T0A9J0	-1.000000000000000E+00
A0A2T0A9I6	-1.000000000000000E+00
A0A2T0A9I2	-1.000000000000000E+00
A0A2T0A9I1	-1.000000000000000E+00
A0A2T0A9H9	-1.000000000000000E+00
A0A2T0A9F8	-1.000000000000000E+00
A0A2T0A9F5	-1.000000000000000E+00
A0A2T0A9F0	-1.000000000000000E+00
A0A2T0A9E1	-1.000000000000000E+00
A0A2T0A9D3	-1.000000000000000E+00
A0A2T0A9D1	-1.000000000000000E+00
A0A2T0A9C1	-1.000000000000000E+00
A0A2T0A9B5	-1.000000000000000E+00
A0A2T0A9A7	-1.000000000000000E+00
A0A2T0A999	-1.000000000000000E+00
A0A2T0A973	-1.000000000000000E+00
A0A2T0A963	-1.000000000000000E+00
A0A2T0A952	-1.000000000000000E+00
A0A2T0A949	-1.000000000000000E+00
A0A2T0A946	-1.000000000000000E+00
A0A2T0A929	-1.000000000000000E+00
A0A2T0A910	-1.000000000000000E+00
A0A2T0A8Z9	-1.000000000000000E+00
A0A2T0A8Z8	-1.000000000000000E+00
A0A2T0A8Z5	-1.000000000000000E+00
A0A2T0A8X4	-1.000000000000000E+00
A0A2T0A8V7	-1.000000000000000E+00
A0A2T0A8V0	-1.000000000000000E+00
A0A2T0A8T6	-1.000000000000000E+00
A0A2T0A8T4	-1.000000000000000E+00
A0A2T0A8T3	-1.000000000000000E+00
A0A2T0A8R7	-1.000000000000000E+00
A0A2T0A8R6	-1.000000000000000E+00
A0A2T0A8Q8	-1.000000000000000E+00
A0A2T0A8N6	-1.000000000000000E+00
A0A2T0A8N5	-1.000000000000000E+00
A0A2T0A8L8	-1.000000000000000E+00
A0A2T0A8J4	-1.000000000000000E+00
A0A2T0A8I5	-1.000000000000000E+00
A0A2T0A8I2	-1.000000000000000E+00
A0A2T0A8H6	-1.000000000000000E+00
A0A2T0A8G8	-1.000000000000000E+00
A0A2T0A8G4	-1.000000000000000E+00
A0A2T0A8G2	-1.000000000000000E+00
A0A2T0A8G0	-1.000000000000000E+00
A0A2T0A8F7	-1.000000000000000E+00
A0A2T0A8F6	-1.000000000000000E+00
A0A2T0A8E7	-1.000000000000000E+00
A0A2T0A8E5	-1.000000000000000E+00
A0A2T0A8E2	-1.000000000000000E+00
A0A2T0A8D7	-1.000000000000000E+00
A0A2T0A8D5	-1.000000000000000E+00
A0A2T0A8C8	-1.000000000000000E+00
A0A2T0A8C3	-1.000000000000000E+00
A0A2T0A8B6	-1.000000000000000E+00
A0A2T0A8B4	-1.000000000000000E+00
A0A2T0A8A8	-1.000000000000000E+00
A0A2T0A8A4	-1.000000000000000E+00
A0A2T0A8A3	-1.000000000000000E+00
A0A2T0A8A2	-1.000000000000000E+00
A0A2T0A8A1	-1.000000000000000E+00
A0A2T0A899	-1.000000000000000E+00
A0A2T0A889	-1.000000000000000E+00
A0A2T0A882	-1.000000000000000E+00
A0A2T0A875	-1.000000000000000E+00
A0A2T0A858	-1.000000000000000E+00
A0A2T0A836	-1.000000000000000E+00
A0A2T0A827	-1.000000000000000E+00
A0A2T0A815	-1.000000000000000E+00
A0A2T0A801	-1.000000000000000E+00
A0A2T0A7Z9	-1.000000000000000E+00
A0A2T0A7Y7	-1.000000000000000E+00
A0A2T0A7V7	-1.000000000000000E+00
A0A2T0A7U5	-1.000000000000000E+00
A0A2T0A7U0	-1.000000000000000E+00
A0A2T0A7T6	-1.000000000000000E+00
A0A2T0A7T3	-1.000000000000000E+00
A0A2T0A7R0	-1.000000000000000E+00
A0A2T0A7Q7	-1.000000000000000E+00
A0A2T0A7N9	-1.000000000000000E+00
A0A2T0A7N5	-1.000000000000000E+00
A0A2T0A7N3	-1.000000000000000E+00
A0A2T0A7M6	-1.000000000000000E+00
A0A2T0A7L1	-1.000000000000000E+00
A0A2T0A7K9	-1.000000000000000E+00
A0A2T0A7J4	-1.000000000000000E+00
A0A2T0A7J2	-1.000000000000000E+00
A0A2T0A7I9	-1.000000000000000E+00
A0A2T0A7H6	-1.000000000000000E+00
A0A2T0A7D8	-1.000000000000000E+00
A0A2T0A7D4	-1.000000000000000E+00
A0A2T0A7B3	-1.000000000000000E+00
A0A2T0A7B1	-1.000000000000000E+00
A0A2T0A7A3	-1.000000000000000E+00
A0A2T0A7A2	-1.000000000000000E+00
A0A2T0A7A0	-1.000000000000000E+00
A0A2T0A795	-1.000000000000000E+00
A0A2T0A784	-1.000000000000000E+00
A0A2T0A783	-1.000000000000000E+00
A0A2T0A774	-1.000000000000000E+00
A0A2T0A763	-1.000000000000000E+00
A0A2T0A760	-1.000000000000000E+00
A0A2T0A759	-1.000000000000000E+00
A0A2T0A755	-1.000000000000000E+00
A0A2T0A744	-1.000000000000000E+00
A0A2T0A741	-1.000000000000000E+00
A0A2T0A737	-1.000000000000000E+00
A0A2T0A729	-1.000000000000000E+00
A0A2T0A728	-1.000000000000000E+00
A0A2T0A724	-1.000000000000000E+00
A0A2T0A715	-1.000000000000000E+00
A0A2T0A711	-1.000000000000000E+00
A0A2T0A708	-1.000000000000000E+00
A0A2T0A700	-1.000000000000000E+00
A0A2T0A6Z4	-1.000000000000000E+00
A0A2T0A6Z2	-1.000000000000000E+00
A0A2T0A6X7	-1.000000000000000E+00
A0A2T0A6X5	-1.000000000000000E+00
A0A2T0A6V5	-1.000000000000000E+00
A0A2T0A6U4	-1.000000000000000E+00
A0A2T0A6T6	-1.000000000000000E+00
A0A2T0A6T4	-1.000000000000000E+00
A0A2T0A6T1	-1.000000000000000E+00
A0A2T0A6S0	-1.000000000000000E+00
A0A2T0A6R8	-1.000000000000000E+00
A0A2T0A6R4	-1.000000000000000E+00
A0A2T0A6Q7	-1.000000000000000E+00
A0A2T0A6Q3	-1.000000000000000E+00
A0A2T0A6P3	-1.000000000000000E+00
A0A2T0A6P2	-1.000000000000000E+00
A0A2T0A6M7	-1.000000000000000E+00
A0A2T0A6L6	-1.000000000000000E+00
A0A2T0A6L0	-1.000000000000000E+00
A0A2T0A6J9	-1.000000000000000E+00
A0A2T0A6J4	-1.000000000000000E+00
A0A2T0A6I5	-1.000000000000000E+00
A0A2T0A6H1	-1.000000000000000E+00
A0A2T0A6H0	-1.000000000000000E+00
A0A2T0A6F2	-1.000000000000000E+00
A0A2T0A6E8	-1.000000000000000E+00
A0A2T0A6E3	-1.000000000000000E+00
A0A2T0A6D2	-1.000000000000000E+00
A0A2T0A6C7	-1.000000000000000E+00
A0A2T0A6B8	-1.000000000000000E+00
A0A2T0A6B4	-1.000000000000000E+00
A0A2T0A6A2	-1.000000000000000E+00
A0A2T0A695	-1.000000000000000E+00
A0A2T0A694	-1.000000000000000E+00
A0A2T0A693	-1.000000000000000E+00
A0A2T0A682	-1.000000000000000E+00
A0A2T0A677	-1.000000000000000E+00
A0A2T0A675	-1.000000000000000E+00
A0A2T0A667	-1.000000000000000E+00
A0A2T0A663	-1.000000000000000E+00
A0A2T0A656	-1.000000000000000E+00
A0A2T0A653	-1.000000000000000E+00
A0A2T0A651	-1.000000000000000E+00
A0A2T0A635	-1.000000000000000E+00
A0A2T0A616	-1.000000000000000E+00
A0A2T0A603	-1.000000000000000E+00
A0A2T0A5Z7	-1.000000000000000E+00
A0A2T0A5Y8	-1.000000000000000E+00
A0A2T0A5Y5	-1.000000000000000E+00
A0A2T0A5X8	-1.000000000000000E+00
A0A2T0A5V4	-1.000000000000000E+00
A0A2T0A5T9	-1.000000000000000E+00
A0A2T0A5T4	-1.000000000000000E+00
A0A2T0A5R2	-1.000000000000000E+00
A0A2T0A5Q0	-1.000000000000000E+00
A0A2T0A5P8	-1.000000000000000E+00
A0A2T0A5P7	-1.000000000000000E+00
A0A2T0A5N9	-1.000000000000000E+00
A0A2T0A5N5	-1.000000000000000E+00
A0A2T0A5M8	-1.000000000000000E+00
A0A2T0A5M7	-1.000000000000000E+00
A0A2T0A5L7	-1.000000000000000E+00
A0A2T0A5L5	-1.000000000000000E+00
A0A2T0A5L4	-1.000000000000000E+00
A0A2T0A5K4	-1.000000000000000E+00
A0A2T0A5G8	-1.000000000000000E+00
A0A2T0A5G2	-1.000000000000000E+00
A0A2T0A5G1	-1.000000000000000E+00
A0A2T0A5F6	-1.000000000000000E+00
A0A2T0A5F0	-1.000000000000000E+00
A0A2T0A5D6	-1.000000000000000E+00
A0A2T0A5D5	-1.000000000000000E+00
A0A2T0A5D0	-1.000000000000000E+00
A0A2T0A5C7	-1.000000000000000E+00
A0A2T0A5C5	-1.000000000000000E+00
A0A2T0A5A5	-1.000000000000000E+00
A0A2T0A5A3	-1.000000000000000E+00
A0A2T0A595	-1.000000000000000E+00
A0A2T0A586	-1.000000000000000E+00
A0A2T0A581	-1.000000000000000E+00
A0A2T0A572	-1.000000000000000E+00
A0A2T0A562	-1.000000000000000E+00
A0A2T0A553	-1.000000000000000E+00
A0A2T0A546	-1.000000000000000E+00
A0A2T0A540	-1.000000000000000E+00
A0A2T0A534	-1.000000000000000E+00
A0A2T0A531	-1.000000000000000E+00
A0A2T0A505	-1.000000000000000E+00
A0A2T0A504	-1.000000000000000E+00
A0A2T0A503	-1.000000000000000E+00
A0A2T0A500	-1.000000000000000E+00
A0A2T0A4X6	-1.000000000000000E+00
A0A2T0A4V6	-1.000000000000000E+00
A0A2T0A4T9	-1.000000000000000E+00
A0A2T0A4T1	-1.000000000000000E+00
A0A2T0A4S7	-1.000000000000000E+00
A0A2T0A4S4	-1.000000000000000E+00
A0A2T0A4S1	-1.000000000000000E+00
A0A2T0A4S0	-1.000000000000000E+00
A0A2T0A4Q2	-1.000000000000000E+00
A0A2T0A4N2	-1.000000000000000E+00
A0A2T0A4M8	-1.000000000000000E+00
A0A2T0A4M3	-1.000000000000000E+00
A0A2T0A4M0	-1.000000000000000E+00
A0A2T0A4L7	-1.000000000000000E+00
A0A2T0A4L1	-1.000000000000000E+00
A0A2T0A4L0	-1.000000000000000E+00
A0A2T0A4K9	-1.000000000000000E+00
A0A2T0A4J9	-1.000000000000000E+00
A0A2T0A4I8	-1.000000000000000E+00
A0A2T0A4I1	-1.000000000000000E+00
A0A2T0A4H8	-1.000000000000000E+00
A0A2T0A4H7	-1.000000000000000E+00
A0A2T0A4H5	-1.000000000000000E+00
A0A2T0A4H2	-1.000000000000000E+00
A0A2T0A4G8	-1.000000000000000E+00
A0A2T0A4E6	-1.000000000000000E+00
A0A2T0A4E1	-1.000000000000000E+00
A0A2T0A4D5	-1.000000000000000E+00
A0A2T0A4D1	-1.000000000000000E+00
A0A2T0A4C3	-1.000000000000000E+00
A0A2T0A4B7	-1.000000000000000E+00
A0A2T0A4B6	-1.000000000000000E+00
A0A2T0A499	-1.000000000000000E+00
A0A2T0A490	-1.000000000000000E+00
A0A2T0A458	-1.000000000000000E+00
A0A2T0A457	-1.000000000000000E+00
A0A2T0A456	-1.000000000000000E+00
A0A2T0A446	-1.000000000000000E+00
A0A2T0A444	-1.000000000000000E+00
A0A2T0A442	-1.000000000000000E+00
A0A2T0A431	-1.000000000000000E+00
A0A2T0A428	-1.000000000000000E+00
A0A2T0A416	-1.000000000000000E+00
A0A2T0A415	-1.000000000000000E+00
A0A2T0A409	-1.000000000000000E+00
A0A2T0A406	-1.000000000000000E+00
A0A2T0A3X5	-1.000000000000000E+00
A0A2T0A3W2	-1.000000000000000E+00
A0A2T0A3U3	-1.000000000000000E+00
A0A2T0A3T0	-1.000000000000000E+00
A0A2T0A3S9	-1.000000000000000E+00
A0A2T0A3S0	-1.000000000000000E+00
A0A2T0A3R7	-1.000000000000000E+00
A0A2T0A3Q6	-1.000000000000000E+00
A0A2T0A3Q0	-1.000000000000000E+00
A0A2T0A3P3	-1.000000000000000E+00
A0A2T0A3N7	-1.000000000000000E+00
A0A2T0A3L8	-1.000000000000000E+00
A0A2T0A3K2	-1.000000000000000E+00
A0A2T0A3J0	-1.000000000000000E+00
A0A2T0A3I1	-1.000000000000000E+00
A0A2T0A3G7	-1.000000000000000E+00
A0A2T0A3G6	-1.000000000000000E+00
A0A2T0A3G4	-1.000000000000000E+00
A0A2T0A3G0	-1.000000000000000E+00
A0A2T0A3D6	-1.000000000000000E+00
A0A2T0A3D3	-1.000000000000000E+00
A0A2T0A3C5	-1.000000000000000E+00
A0A2T0A3B3	-1.000000000000000E+00
A0A2T0A3B2	-1.000000000000000E+00
A0A2T0A3A7	-1.000000000000000E+00
