,old_min,old_max,new_min,new_max,diff_min,diff_max
PRENT19_l,0.0020163635825230955,0.002016363582478711,0.0020147394221732198,0.0020147394221729465,1.6241603498757216e-06,1.6241603057643057e-06
PRENT20_l,0.0013442423883487302,0.0013442423883191406,0.0013431596147821467,0.0013431596147819645,1.0827735665835253e-06,1.0827735371760593e-06
PRENT21_l,0.0006721211941743651,0.0006721211941595703,0.0006715798073910733,0.0006715798073909823,5.413867832917627e-07,5.413867685880296e-07
CS_m,0.4651755857329951,0.46517556507891444,0.4648008915317029,0.46480089140479247,0.00037469420129221387,0.0003746736741219725
CS_x,0.0,-1.1237052153724285e-10,0.0,0.0,0.0,-1.1237052153724285e-10
CPPPGO_c,3.901883988627552e-05,3.901880757619306e-05,3.898741060775121e-05,3.898741033088307e-05,3.142927852431502e-08,3.139724530998387e-08
CTPS2_c,0.031840934100796275,0.03460931929347032,0.0318152865523493,0.034581443322211323,2.5647548446972035e-05,2.7875971258993493e-05
CTPS1_c,0.0,0.0,0.0,0.0,0.0,0.0
CBL_c,0.0,-3.0805380776188257e-09,0.0,-2.2484618620354427e-11,0.0,-3.058053458998471e-09
CYSTS_c,0.0022377349817387275,0.0022377273894017735,0.0022359279984132626,0.0022359279747924594,1.8069833254649205e-06,1.79941460931414e-06
CYSTGL_c,0.002237734979351967,0.002237725973494592,0.0022359279976928896,0.0022359279639651724,1.8069816590774064e-06,1.7980095294196918e-06
METB1_c,0.0,-4.496345965841218e-09,0.0,-3.2086074948431924e-11,0.0,-4.4642598908927866e-09
CYSS_c,0.0,-4.4963459658410105e-09,-3.1028561798540175e-16,-3.2086038994624015e-11,3.1028561798540175e-16,-4.464259926846386e-09
CYSTRS_c,0.0021596927877053484,0.0021596927876582823,0.002157953177139027,0.0021579531771386933,1.7396105663211939e-06,1.7396105195890445e-06
CYTD_c,0.0,-1.5139734182441274e-09,0.0,-7.977902980775847e-12,0.0,-1.5059955152633515e-09
CYTDK2_c,0.0,-4.49755889951949e-09,0.0,-3.2800052930332e-11,0.0,-4.464758846589158e-09
LNS14DMy_c,0.04002201425975163,0.04002201424669437,0.03998977693447648,0.039989776934371044,3.2237325275151496e-05,3.2237312323324385e-05
CSND_c,0.0,-1.4998302718326486e-09,0.0,-1.0668757734363542e-11,0.0,-1.4891615140982851e-09
ARAB14LO_c,0.0,0.0,0.0,0.0,0.0,0.0
ARAB1Dx_c,0.0,0.0,0.0,0.0,0.0,0.0
FBA2_c,0.0,0.0,0.0,0.0,0.0,0.0
SBTD_D2_c,0.0,0.0,0.0,0.0,0.0,0.0
DCMPDA_c,0.0,0.0027683866319279543,0.0,0.002766156782077988,0.0,2.2298498499663012e-06
DCTPD_c,0.0,-2.2484785116221668e-09,0.0,-1.7510460600710054e-11,0.0,-2.230968051021457e-09
DADA_c,0.0,-6.170227323831685e-11,0.0,-4.95838812357934e-13,0.0,-6.120643442595892e-11
DCYTD_c,0.0,-4.500336855318247e-09,0.0,-3.545029356480116e-11,0.0,-4.4648865617534466e-09
DGK1_c,0.0,-4.4953960241383756e-09,0.0,-3.4027291276950096e-11,0.0,-4.461368732861425e-09
DXHPSq9_c,0.0,0.0,0.0,0.0,0.0,0.0
DRBK_c,0.0,0.0,0.0,0.0,0.0,0.0
DHFRi_c,0.002807405529817493,0.002807405471731859,0.0028051441932276646,0.0028051441927618493,2.2613365898284214e-06,2.261278970009783e-06
DHFRi_m,0.0,-2.7221117296063263e-11,0.0,-2.3148926444397323e-13,0.0,-2.698962803161929e-11
DHFS_1_c,3.90188398862454e-05,3.901881250640246e-05,3.898741060771606e-05,3.8987410398587975e-05,3.142927852934301e-08,3.140210781448692e-08
DHNPA2i_m,3.90188398862454e-05,3.901881250654177e-05,3.898741060771605e-05,3.898741041097717e-05,3.1429278529349785e-08,3.140209556460157e-08
DNMPPA_c,0.0,3.901881250751859e-05,-6.233514056581226e-21,3.8987410407474645e-05,6.233514056581226e-21,3.140210004394219e-08
DHORTS_c,-0.049034976029633,-0.04903497608508234,-0.048995478910763425,-0.048995478910760996,-3.9497118869573355e-05,-3.949717432134153e-05
DHPTS_m,3.90208005884105e-05,3.901881246855275e-05,3.898741116172796e-05,3.8987410410292425e-05,3.3389426682542476e-08,3.1402058260321896e-08
FOLD3_m,0.0,-1.956822820764957e-09,0.0,-1.4088285007422127e-11,0.0,-1.9427345357575345e-09
DHAD1_m,0.2366738457793894,0.2366738456586369,0.23648320740469403,0.23648320740377918,0.0001906383746953788,0.00019063825485771124
DHAD2_m,0.09085927055918114,0.09085927046893219,0.09078608434120942,0.09078608434049554,7.318621797171299e-05,7.318612843665306e-05
DHAK_c,0.0010107982351305154,0.001010780100095094,0.0010099742453692812,0.0010099741893930527,8.239897612341823e-07,8.059107020413295e-07
DMATT_c,0.08613213810695887,0.08613213807997588,0.08606275954608039,0.08606275954586633,6.937856087847749e-05,6.937853410955708e-05
DPGM_c,0.0,0.0,0.0,0.0,0.0,0.0
PMI1346PS_c,0.0,-1.0826295968111533e-10,0.0,-8.831389632398497e-13,0.0,-1.0737982071787549e-10
DIPS_c,0.0,0.0,0.0,0.0,0.0,0.0
DOLK_c,0.0,0.0,0.0,0.0,0.0,0.0
DOLPMT_c,0.045161966037970715,0.04516196378978634,0.04512558853383554,0.04512558851618899,3.637750413517521e-05,3.637527359735132e-05
DOLPMMT_r,0.0,-2.2478322408185024e-09,0.0,-1.584270838576056e-11,0.0,-2.231989532432742e-09
DTMPK_c,0.002768386689931247,0.002768386634702107,0.0027661567826199477,0.0027661567822310543,2.229907311299302e-06,2.2298524710528088e-06
DUTPDP_c,-4.8359824226713834e-20,0.0027683844418503346,2.4622532799589954e-19,0.002766156765035449,-2.945851522226134e-19,2.2276768148854313e-06
EPGALURS_e,0.0,0.0,0.0,0.0,0.0,0.0
ENO_c,2.3197145168958,2.3197144922648816,2.317846006277687,2.317846006110443,0.0018685106181131061,0.0018684861544384646
ETHAK_c,0.0,-2.2488322527013265e-09,0.0,-1.871178086447635e-11,0.0,-2.23012047183685e-09
ACHLE3_c,1.384416439779778e-10,0.0,-3.334652829165161e-14,0.0,1.3847499050626944e-10,0.0
13BGH_e,1.087353838497864e-10,0.0,8.033431238606661e-15,0.0,1.0872735041854778e-10,0.0
FRTT_c,0.0,-2.1013425471702604e-11,0.0,-1.6166363333464526e-13,0.0,-2.085176183836796e-11
FACOAL100_x,4.2162355392230973e-11,-2.2485768212730306e-09,-1.4579857319109856e-14,-1.6326991455774903e-11,4.217693524955008e-11,-2.232249829817256e-09
FACOAL120_x,0.0,-4.494841030023435e-09,0.0,-3.9287135796587055e-11,0.0,-4.455553894226848e-09
FACOAL160_x,0.0,-2.2478281270745647e-09,0.0,-2.05225983674896e-11,0.0,-2.2273055287070753e-09
FACOAL80_x,0.0,-2.248836696268094e-09,0.0,-1.6297357527125143e-11,0.0,-2.232539338740969e-09
FACOAL140_x,0.0,-4.498461425492009e-09,0.0,-3.649748262502677e-11,0.0,-4.461963942866982e-09
FECPOR_m,0.0,0.0,0.0,0.0,0.0,0.0
AFAT_c,3.90188398862755e-05,3.901883988542544e-05,3.89874106077512e-05,3.8987410607742995e-05,3.142927852430147e-08,3.142927768244559e-08
FALDH_c,0.0,0.0,0.0,0.0,0.0,0.0
FDH_c,7.745375060845937,7.745375041051802,7.740507584760416,7.740507584713127,0.004867476085521183,0.004867456338675247
FTHFL_m,5.9328408221626764e-09,0.0,3.440318152103423e-12,0.0,5.929400504010573e-09,0.0
FBP2_c,0.0,0.0,0.0,0.0,0.0,0.0
FBP_c,0.0,-4.5002240801566055e-09,0.0,-3.569940967491311e-11,0.0,-4.464524670481692e-09
FBA_c,2.4775160128446294,2.477515998050682,2.471320245124196,2.471320245025484,0.006195767720433398,0.006195753025198147
FUM_m,4.5410589853742875e-10,-6.419285351574036e-09,9.34907214267159e-14,-5.445904464595937e-11,4.5401240781600206e-10,-6.364826306928076e-09
FUM_c,0.155366003488366,0.1553659872531606,0.15524085131097837,0.15524085123503625,0.00012515217738762185,0.00012513601812433328
DHORDfum_c,0.049034976085082324,0.049034976014859205,0.048995478910760906,0.04899547891011585,3.949717432141786e-05,3.949710474335233e-05
FRD_c,0.0,-4.197727601784972e-11,0.0,-3.920218852592852e-13,0.0,-4.158525413259044e-11
GTMLT_c,0.0,0.0,0.0,0.0,0.0,0.0
GALKi_c,1.1133288457702817e-10,0.0,1.832393226732619e-13,0.0,1.111496452543549e-10,0.0
GALT_c,0.0,0.0,0.0,0.0,0.0,0.0
GLUCYS_c,0.0,-6.424573381334004e-11,0.0,-4.1483218901332053e-13,0.0,-6.383090162432673e-11
GGTT_c,0.0,-1.6442732704001083e-11,0.0,-1.3494331812292674e-13,0.0,-1.6307789385878156e-11
GRTT_c,0.08613213810695886,0.08613213807995826,0.08606275954608038,0.0860627595459091,6.937856087847749e-05,6.937853404916094e-05
GLCGSD_c,0.0,-2.2489439270201995e-09,0.0,-1.5885911757564027e-11,0.0,-2.2330580152626353e-09
GLCGSD_v,0.0,-2.2491240995641174e-09,0.0,-1.6118361887299443e-11,0.0,-2.233005737676818e-09
G6PDA_c,0.0,-4.4969999329510785e-09,0.0,-3.3498342964077576e-11,0.0,-4.463501589987001e-09
G6PDH2i_c,0.8753094662820112,0.8753094537760012,0.883700799191625,0.8837007991283766,-0.008391332909613802,-0.008391345352375401
PGI_c,3.6129260755070445,3.61292606298651,3.6062832695886327,3.6062832695499307,0.0066428059184118204,0.006642793436579364
GLU5K_c,0.0,-1.250397509608434e-08,0.0,-1.1257857167256773e-10,0.0,-1.2391396524411771e-08
GLUDC_c,0.0,-1.800853712578607e-09,0.0,-1.4060516109180114e-11,0.0,-1.7867931964694269e-09
GLUDxi_c,0.0,-9.781600522176219e-09,0.0,-8.632852091485152e-11,0.0,-9.695272001261367e-09
GLUDy_c,6.030029830048411,6.030029807184721,6.026336303634454,6.026336303586383,0.003693526413957038,0.003693503598337422
GLUSx_c,0.0,-8.322426431702766e-09,0.0,-5.959187081169603e-11,0.0,-8.26283456089107e-09
G5SDy_c,0.0,-1.2505930818457125e-08,0.0,-9.763670026475682e-11,0.0,-1.2408294118192367e-08
GLUN_c,0.0,-4.502134281444676e-09,0.0,-3.515129027294661e-11,0.0,-4.4669829911717296e-09
GLNS_c,0.5225816637271837,0.5253500420868534,0.5221607295143543,0.5249268862317459,0.0004209342128294047,0.0004231558551075487
GF6PTA_c,0.02796246141610047,0.02796245691682258,0.027939937937938815,0.027939937905312608,2.252347816165609e-05,2.2519011509972153e-05
GLNTRS_c,0.11939725986360418,0.11939725986100275,0.11930108658561259,0.11930108658559203,9.617327799159303e-05,9.617327541071308e-05
GLUTRS_c,0.11939725986360418,0.11939725986097896,0.11930108658561259,0.11930108658559654,9.617327799159303e-05,9.617327538241627e-05
GLUTRS_m,0.0,0.0,0.0,0.0,0.0,0.0
GTHO_c,0.0,-1.3125056933379985e-09,0.0,-6.134455266152672e-12,0.0,-1.3063712380718458e-09
GTHO_m,0.0,-1.874261150822364e-09,0.0,-1.4471704322778536e-11,0.0,-1.8597894464995856e-09
GTHP_c,0.0,-1.2993090509238344e-09,0.0,-1.1560007310059204e-11,0.0,-1.2877490436137752e-09
GTHP_m,0.0,-1.8738355246730106e-09,0.0,-1.2646702443389091e-11,0.0,-1.8611888222296215e-09
GTHS_c,0.0,-3.523005004824669e-10,0.0,-2.6150878782448307e-12,0.0,-3.4968541260422206e-10
GAPD_c,6.520713969813203,6.520713955038078,6.516625214860377,6.516625214751474,0.0040887549528259015,0.004088740286603887
GLYK_c,0.0,-9.777606484872457e-09,0.0,-8.17047354671178e-11,0.0,-9.695901749405339e-09
G3PDf_m,0.0,-3.747134994423377e-09,0.0,-3.129262976443706e-11,0.0,-3.71584236465894e-09
G3PD1r_c,0.04315582756381431,0.04315580943644115,0.04312105619422169,0.043121056126768836,3.477136959261634e-05,3.475330967231405e-05
G3PD1i_m,0.0,0.0,0.0,0.0,0.0,0.0
GARFT_c,0.04732009807203855,0.047320097912634605,0.0472819822146026,0.04728198221344411,3.811585743594692e-05,3.8115699190495456e-05
GLYAT_c,0.0,0.0,0.0,0.0,0.0,0.0
GLYCL_m,3.8765652227393574,3.87656521285261,3.874128361243052,3.8741283612193222,0.002436861496305287,0.002436851633287773
GHMT2r_c,7.93789986964018,7.937899849914404,7.932877316800426,7.932877316756946,0.0050225528397538355,0.005022533157457154
GLYGS_c,0.0,-4.496602496606537e-09,0.0,-3.811382575872805e-11,0.0,-4.45848867084781e-09
GLCP_c,4.508959024843274e-09,-4.497255983906945e-09,1.7299199787212876e-12,-3.463558004625905e-11,4.507229104864553e-09,-4.462620403860686e-09
GLYTRS_c,0.13713717541789933,0.1371371754149114,0.13702671281842665,0.13702671281840365,0.00011046259947267156,0.00011046259650776546
GMPS2_c,0.0285516458983832,0.028551645897754867,0.02852864783811586,0.028528647838112427,2.2998060267342968e-05,2.299805964244006e-05
GTPCI_c,3.9018839886236735e-05,3.90188398854316e-05,3.898741060771605e-05,3.898741060777741e-05,3.1429278520682944e-08,3.142927765418857e-08
GTPCII2_c,7.8037679772551e-05,7.803767977083353e-05,7.79748212155024e-05,7.797482121549305e-05,6.285855704860294e-08,6.285855534048307e-08
GUAD_1_c,0.0,0.0,0.0,0.0,0.0,0.0
GK1_c,0.0,0.03132002804858014,0.0,0.03129480459320823,0.0,2.522345537191162e-05
GK2_c,-0.0027683866303254176,0.02855164140293602,-0.0027661567826666573,0.02852864780526679,-2.229847658760317e-06,2.299359766922901e-05
HOMOX_m,3.901883988627551e-05,3.9018813330727526e-05,3.898741060775121e-05,3.898741039193939e-05,3.142927852430147e-08,3.140293878813673e-08
HEMEOS_m,3.9018839886275516e-05,3.9018812343962176e-05,3.898741060775121e-05,3.898741039566203e-05,3.1429278524308245e-08,3.140194830014454e-08
HEX7_c,0.0,0.0,-4.290719518418453e-14,0.0,4.290719518418453e-14,0.0
HEX1_c,5.000000000109707,4.9999999970023,4.999999999999952,4.999999999976613,1.0975487185760358e-10,-2.9743132401449657e-09
HEX4_c,0.0,-2.248516559063189e-09,0.0,-1.6015054053628453e-11,0.0,-2.2325015050095604e-09
HISTD_c,0.029772155210025932,0.029772155209377163,0.02974817404192632,0.029748174041920993,2.3981168099613398e-05,2.3981167456169766e-05
HISTP_c,0.029772155210025932,0.02977215520937151,0.02974817404192632,0.029748174041922117,2.3981168099613398e-05,2.3981167449393936e-05
HSTPT_c,0.029772155210025932,0.029772155209371515,0.02974817404192632,0.02974817404192212,2.3981168099613398e-05,2.3981167449393936e-05
HISTRS_c,0.02977215521002593,0.02977215520937151,0.029748174041926315,0.029748174041922117,2.3981168099613398e-05,2.3981167449393936e-05
HISTRS_m,0.0,0.0,0.0,0.0,0.0,0.0
ARMT_c,0.0,0.0,0.0,0.0,0.0,0.0
HACNH_m,0.10134870528580862,0.10134870519875691,0.10126706993489124,0.10126706993433164,8.163535091738894e-05,8.163526442526992e-05
HCYSMT_c,0.0,-1.5047462446417916e-09,0.0,-9.405864277765282e-12,0.0,-1.4953403803640264e-09
HICITD_m,0.10134870528580862,0.10134870519950637,0.10126706993489124,0.10126706993422378,8.163535091738894e-05,8.163526528258414e-05
HSDy_c,0.0,-9.813562465055766e-09,0.0,-6.134259311586302e-11,0.0,-9.752219871939902e-09
HSK_c,0.17454454173030454,0.1745445327215466,0.1744039433678461,0.17440394332940456,0.00014059836245844393,0.00014058939214203758
HSERTA_c,0.019901563788791835,0.019901554790472443,0.019885528782821762,0.019885528744018617,1.6035005970072708e-05,1.6026046453825743e-05
THIORDXi_x,0.0,-1.2992384846219019e-09,0.0,-1.0459055565887703e-11,0.0,-1.2887794290560142e-09
GLYOX_c,0.0,-1.1820565692850783e-09,0.0,-9.803717128741637e-12,0.0,-1.1722528521563366e-09
HETZK_c,0.0,-1.4983954581046568e-09,0.0,-1.1734516195016842e-11,0.0,-1.4866609419096399e-09
PPBNGD_c,3.901883988627552e-05,3.901883988542704e-05,3.898741060775121e-05,3.898741060774635e-05,3.142927852431502e-08,3.1429277680690535e-08
HMGCOAR_c,0.34913277553441585,0.3491327754478283,0.348851552636036,0.3488515526355497,0.0002812228983798404,0.00028122281227860313
HMGCOAS_c,0.34913277553441585,0.34913277544884125,0.348851552636036,0.3488515526356655,0.0002812228983798404,0.00028122281317577436
HMGCOAS_m,0.0,0.0,0.0,0.0,0.0,0.0
HMPK1_c,3.90188398862755e-05,3.9017344042528186e-05,3.89874106077512e-05,3.898740413126553e-05,3.142927852430147e-08,2.993991126265386e-08
IG3PS_c,0.029772155210025936,0.029772155209379116,0.02974817404192632,0.02974817404192285,2.3981168099616867e-05,2.398116745626691e-05
IGPDH_c,0.029772155210025936,0.029772155209371022,0.029748174041926322,0.029748174041922277,2.3981168099613398e-05,2.398116744874515e-05
IGPS_c,0.010105099153744804,0.010105098706106338,0.01009695959919433,0.010096959596588545,8.139554550474007e-06,8.139109517793161e-06
INDPYRD_c,0.0,-5.4709331629558885e-11,0.0,-3.227892179802885e-13,0.0,-5.4386542411578596e-11
PPA_c,5.39869774185083,5.401505122387247,5.402810489651888,5.405615633854604,-0.004112747801057637,-0.004110511467357192
IPK2_n,0.0,-1.1068856289389096e-10,0.0,-7.0166740194134e-13,0.0,-1.0998689549194963e-10
IPK3_n,0.0,-1.1078497831439148e-10,0.0,-5.744035313435548e-13,0.0,-1.1021057478304792e-10
IPK4_n,0.0,-1.107849783143915e-10,0.0,-5.744025490272348e-13,0.0,-1.1021057576536426e-10
IPK5_n,0.0,-1.107849783143915e-10,0.0,-5.744035313435549e-13,0.0,-1.1021057478304794e-10
ACHLE1_c,2.851142279171465e-10,0.0,2.7439028558523235e-13,0.0,2.8483983763156124e-10,0.0
ACHLE2_c,8.499240170636435e-11,0.0,-1.3532552516452827e-14,0.0,8.500593425888081e-11,0.0
ICDHx_m,0.012961279710739813,0.4651755831530268,0.012950838056764086,0.46480089151829734,1.044165397572766e-05,0.00037469163472947375
ICL_1_c,0.0,-1.6866923713349437e-09,0.0,-1.0505265699386428e-11,0.0,-1.6761871056355572e-09
ILETA_c,0.0,-9.000877624334541e-11,0.0,-5.145124256568203e-13,0.0,-8.949426381768859e-11
ILETA_m,-0.09085927046862567,-0.09085927055918133,-0.09078608434127057,-0.09078608434120994,-7.318612735510155e-05,-7.31862179713938e-05
ILETRS_c,0.09085927055918115,0.09085927055720469,0.09078608434120945,0.09078608434119755,7.318621797169911e-05,7.318621600714559e-05
ILETRS_m,0.0,0.0,0.0,0.0,0.0,0.0
IPDDI_c,0.08613213810695887,0.08613213807972134,0.08606275954608039,0.08606275954595181,6.937856087847749e-05,6.937853376952352e-05
ITCOAL_m,0.0,0.0,0.0,0.0,0.0,0.0
KARA2i_m,0.0908592705591825,0.09085927046911797,0.0907860843412109,0.09078608434066004,7.318621797160196e-05,7.318612845792771e-05
KYN_c,0.0,-4.426667337825745e-10,0.0,-2.3424360561315377e-12,0.0,-4.4032429772644297e-10
KYN3OX_c,7.803767977733463e-05,7.803765488184821e-05,7.797482121512689e-05,7.797482122035257e-05,6.285856220773832e-08,6.283366149564438e-08
PHCD_m,0.0,0.0,0.0,0.0,0.0,0.0
4HGLSD_m,0.0,0.0,0.0,0.0,0.0,0.0
THRA2_c,0.0,0.0,0.0,0.0,0.0,0.0
ATHRDHr_c,0.0,0.0,0.0,0.0,0.0,0.0
AASADy_c,0.10134870528580858,0.10134870519971995,0.10126706993489122,0.10126706993448449,8.163535091736118e-05,8.163526523545517e-05
EGHLAT_c,0.0,0.0,0.0,0.0,0.0,0.0
EGHLAT_x,0.0,0.0,0.0,0.0,0.0,0.0
HPRORy_c,0.0,0.0,0.0,0.0,0.0,0.0
LALDO3_c,0.0,-1.0582848995334065e-09,0.0,-5.2599453933980476e-12,0.0,-1.0530249541400084e-09
LSERDHi_c,0.0,-2.844147795554299e-10,0.0,-1.6085942285655712e-12,0.0,-2.8280618532686434e-10
SBTD_L_c,0.0,0.0,0.0,0.0,0.0,0.0
THRD_L_m,0.08862154460536607,0.08862153560681273,0.08855015634357878,0.08855015631912791,7.138826178729185e-05,7.137928768481683e-05
TRPO2_c,7.803767977090455e-05,7.80372376233714e-05,7.797482121635888e-05,7.79748189568116e-05,6.285855454566801e-08,6.24186665598085e-08
LCADi_c,0.0,-1.0530227819462877e-09,0.0,-6.723469987005437e-12,0.0,-1.0462993119592821e-09
LGTHL_c,0.0,-1.1789375006464227e-09,0.0,-7.281466227676201e-12,0.0,-1.1716560344187465e-09
LNSTLS_c,0.04002201425975164,0.040022014246304756,0.03998977693447648,0.03998977693439588,3.2237325275158435e-05,3.223731190887813e-05
LEUTA_c,-0.12356213074893996,-0.12356213083306522,-0.12346260279388178,-0.12346260279388394,-9.952795505817347e-05,-9.952803918128472e-05
LEUTA_m,0.0,0.0,0.0,0.0,0.0,0.0
LEUTRS_c,0.12356213083306522,0.12356213083038134,0.12346260279388396,0.12346260279387111,9.952803918125697e-05,9.95280365102269e-05
LTA4H_c,0.0,0.0,0.0,0.0,0.0,0.0
LTA4H_n,0.0,0.0,0.0,0.0,0.0,0.0
LTA4H2_c,0.0,0.0,0.0,0.0,0.0,0.0
LTA4H2_n,0.0,0.0,0.0,0.0,0.0,0.0
LTA4H3_c,0.0,0.0,0.0,0.0,0.0,0.0
LTA4H3_n,0.0,0.0,0.0,0.0,0.0,0.0
LYSTRS_c,0.1013487052858086,0.10134870528357773,0.10126706993489121,0.10126706993487888,8.163535091738894e-05,8.163534869884415e-05
MDH_m,18.02834433925376,18.028344324439495,18.017521272775813,18.01752127275162,0.010823066477946952,0.010823051687875562
ME1_m,0.1502826230201951,0.6024969236669186,0.15016157145178372,0.6020116248994718,0.00012105156841138442,0.0004852987674468512
MAN1PT_c,0.14999271259523053,0.149992710352657,0.14987189499136244,0.1498718949768538,0.00012081760386808971,0.00012081537580319046
MAN6PI_c,-0.14999271248383106,-0.14999271259523053,-0.14987189499145473,-0.14987189499136244,-0.00012081749237632944,-0.00012081760386808971
MTHFC_m,0.0,-5.901357295002496e-09,0.0,-3.537953903631971e-11,0.0,-5.8659777559661756e-09
METAT_c,0.08832655766216294,0.08832655616675943,0.08825541151866025,0.08825541151171021,7.114614350269e-05,7.114465504921841e-05
METS_c,0.10583431111913479,0.10583431088882744,0.10574906265835828,0.10574906265710046,8.524846077651027e-05,8.524823172698093e-05
FMETTRS_m,0.0,0.0,0.0,0.0,0.0,0.0
METTRS_c,0.01758579113674437,0.017585791136362123,0.017571625960913464,0.017571625960911053,1.4165175830905402e-05,1.416517545107035e-05
METTRS_m,0.0,0.0,0.0,0.0,0.0,0.0
MTHFD2i_c,0.0,-9.861520549492888e-09,0.0,-4.733070131946121e-11,0.0,-9.814189848173428e-09
MTHFD_m,0.0,-5.901522542713087e-09,0.0,-3.341826950872961e-11,0.0,-5.868104273204357e-09
MCITL2_m,0.0,0.0,0.0,0.0,0.0,0.0
MEVK1_c,0.0,0.3491327754506712,0.0,0.34885155263551065,0.0,0.00028122281516052006
MEVK2_c,0.0,0.3491327754506352,0.0,0.3488515526355391,0.0,0.0002812228150961271
MEVK3_c,0.0,0.3491327754505692,0.0,0.348851552635519,0.0,0.0002812228150502194
MEVK4_c,0.0,0.34913277545060395,0.0,0.3488515526355391,0.0,0.00028122281506487434
DPMVD_c,0.34913277553441585,0.3491327754506352,0.34885155263603607,0.3488515526355251,0.00028122289837978487,0.00028122281511011593
MI1PP_c,0.01834119587694266,0.01834119438173734,0.016990103779756065,0.016990103770638254,0.0013510920971865938,0.0013510906110990872
M1PS_c,0.018341195876942655,0.018341195768987132,0.016990103779756065,0.01699010377922585,0.0013510920971865903,0.001351091989761282
AGPRi_m,0.12468120368359807,0.12468118969229952,0.12458076174186757,0.12458076172040042,0.0001004419417305058,0.00010042797189910302
ACGAM6PS_c,0.027962461416100468,0.02796246141549258,0.02793993793793882,0.027939937937935384,2.2523478161649152e-05,2.2523477557195165e-05
ACGS_m,0.0,0.0,0.0,0.0,0.0,0.0
FKYNH_c,7.803767977374169e-05,7.803723219525471e-05,7.797482121425537e-05,7.797481851372023e-05,6.28585594863231e-08,6.241368153447652e-08
NADDP_x,0.0,0.0,0.0,0.0,0.0,0.0
NADK_c,0.0,-9.745594678881645e-09,0.0,-5.030587998591383e-11,0.0,-9.695288798895732e-09
NADK_m,0.0,0.0,0.0,0.0,0.0,0.0
NADN_n,0.0,-3.971991617170688e-11,0.0,-2.566715099948753e-13,0.0,-3.9463244661712e-11
NADS2_c,7.803767977438519e-05,7.803767962045003e-05,7.797482125567644e-05,7.797482135115837e-05,6.285851870874756e-08,6.28582692916563e-08
NADS2_n,0.0,0.0,1.0902912960083348e-15,0.0,-1.0902912960083348e-15,0.0
NADHq9_c,0.0,-5.057183475403908e-09,0.0,-4.250830423925684e-11,0.0,-5.0146751711646505e-09
NADHK1_c,3.902864518515432e-05,3.9018815246868024e-05,0.0,3.898741045583307e-05,3.902864518515432e-05,3.1404791034954024e-08
