,Model1 Minimum,Model1 Maximum,Model2 Minimum,Model2 Maximum,Minimum Difference,Maximum Difference,Abs Min Difference,Abs Max Difference,Max Difference
TREtps_e,0.0,8.300776965887471e-15,0.0,-5.4627413838497285e-14,0.0,6.292819080438475e-14,0.0,6.292819080438475e-14,6.292819080438475e-14
EX_cytd_e,0.0,-4.165042105158721e-14,0.0,-1.0454609702163287e-13,0.0,6.289567597004566e-14,0.0,6.289567597004566e-14,6.289567597004566e-14
EX_pro__L_e,0.0,-8.572788348662809e-14,0.0,-2.2953524745230885e-14,0.0,-6.277435874139721e-14,0.0,6.277435874139721e-14,6.277435874139721e-14
ACOAD40f_x,0.0,-6.181249085223537e-14,0.0,0.0,0.0,-6.181249085223537e-14,0.0,6.181249085223537e-14,6.181249085223537e-14
RAFH_e,-6.110994114256651e-14,0.0,0.0,0.0,-6.110994114256651e-14,0.0,6.110994114256651e-14,0.0,6.110994114256651e-14
EX_tre_e,0.0,-5.374138396351077e-14,0.0,6.434801690921718e-15,0.0,-6.017618565443248e-14,0.0,6.017618565443248e-14,6.017618565443248e-14
EX_csn_e,0.0,1.3738565979665316e-14,0.0,-4.6099422871073695e-14,0.0,5.983798885073901e-14,0.0,5.983798885073901e-14,5.983798885073901e-14
DAGt_c_n,3.9352264981798846e-14,0.0,-2.0402216688688115e-14,0.0,5.975448167048695e-14,0.0,5.975448167048695e-14,0.0,5.975448167048695e-14
ALDD20y_c,-5.929150737673979e-14,0.0,0.0,2.3626375984140985e-14,-5.929150737673979e-14,-2.3626375984140985e-14,5.929150737673979e-14,2.3626375984140985e-14,5.929150737673979e-14
EX_ptrc_e,0.0,1.0798832953974706e-13,0.0,4.8709883290794215e-14,0.0,5.927844624895284e-14,0.0,5.927844624895284e-14,5.927844624895284e-14
4DPMIPPH_c,0.0,-8.344764874868486e-13,0.0,-8.934497247065014e-13,0.0,5.897323721965277e-14,0.0,5.897323721965277e-14,5.897323721965277e-14
FACOA161tabc_x,0.0,2.821718131415277e-13,1.0157685850891923e-17,3.407819694523033e-13,-1.0157685850891923e-17,-5.861015631077559e-14,1.0157685850891923e-17,5.861015631077559e-14,5.861015631077559e-14
ERGSTESTt_c_rm,2.0732760352870274e-14,0.0,-3.7510272892759873e-14,0.0,5.824303324563015e-14,0.0,5.824303324563015e-14,0.0,5.824303324563015e-14
NADN_n,0.0,-5.813274128878054e-14,0.0,0.0,0.0,-5.813274128878054e-14,0.0,5.813274128878054e-14,5.813274128878054e-14
PI45P5P_en,0.0,1.2918592659159238e-12,0.0,1.2359439729147346e-12,0.0,5.5915293001189235e-14,0.0,5.5915293001189235e-14,5.5915293001189235e-14
PI45P5P_c,0.0,1.2918592659159238e-12,0.0,1.2359439729147346e-12,0.0,5.5915293001189235e-14,0.0,5.5915293001189235e-14,5.5915293001189235e-14
EX_13BDglucan_e,0.0,-8.948025014566762e-14,0.0,-3.3584246494910985e-14,0.0,-5.589600365075663e-14,0.0,5.589600365075663e-14,5.589600365075663e-14
TRPTA_c,0.0,1.9928167182597333e-14,0.0,-3.5430834734624574e-14,0.0,5.5359001917221903e-14,0.0,5.5359001917221903e-14,5.5359001917221903e-14
IPK2_n,0.0,-5.4955587856396095e-14,0.0,0.0,0.0,-5.4955587856396095e-14,0.0,5.4955587856396095e-14,5.4955587856396095e-14
GLNtpa_v,0.0,0.0,0.0,5.434751127060688e-14,0.0,-5.434751127060688e-14,0.0,5.434751127060688e-14,5.434751127060688e-14
ACALDCD_c,0.0,-5.873747355303547e-14,0.0,-1.1247543866956213e-13,0.0,5.373796511652666e-14,0.0,5.373796511652666e-14,5.373796511652666e-14
CELLBH_e,0.0,0.0,5.360881890199403e-14,0.0,-5.360881890199403e-14,0.0,5.360881890199403e-14,0.0,5.360881890199403e-14
EX_orn_e,0.0,2.0868679479440402e-14,0.0,-3.1493907429629764e-14,0.0,5.2362586909070167e-14,0.0,5.2362586909070167e-14,5.2362586909070167e-14
EX_ind3eth_e,0.0,4.031216293781903e-14,0.0,-1.1772438249642841e-14,0.0,5.208460118746187e-14,0.0,5.208460118746187e-14,5.208460118746187e-14
EX_malt_e,0.0,7.180063453477016e-14,0.0,2.0078409117543355e-14,0.0,5.1722225417226806e-14,0.0,5.1722225417226806e-14,5.1722225417226806e-14
CSND_c,0.0,-4.582322665186624e-13,0.0,-4.069869441458704e-13,0.0,-5.1245322372791966e-14,0.0,5.1245322372791966e-14,5.1245322372791966e-14
EX_ttdca_e,0.0,6.356157849920466e-14,0.0,1.2434523493316166e-14,0.0,5.11270550058885e-14,0.0,5.11270550058885e-14,5.11270550058885e-14
ARAK_c,0.0,0.0,0.0,5.064714310571458e-14,0.0,-5.064714310571458e-14,0.0,5.064714310571458e-14,5.064714310571458e-14
PAPt_c,2.872094667092751e-14,0.0,-2.1865908471889204e-14,0.0,5.058685514281671e-14,0.0,5.058685514281671e-14,0.0,5.058685514281671e-14
METt_c_m,6.210579080406958e-14,0.0,1.190501909782691e-14,0.0,5.0200771706242666e-14,0.0,5.0200771706242666e-14,0.0,5.0200771706242666e-14
EX_nac_e,0.0,-7.963039874800333e-14,0.0,-3.127091827086202e-14,0.0,-4.835948047714131e-14,0.0,4.835948047714131e-14,4.835948047714131e-14
RNMK_c,0.0,-4.8223114422624754e-14,0.0,0.0,0.0,-4.8223114422624754e-14,0.0,4.8223114422624754e-14,4.8223114422624754e-14
ACACT161bi_m,0.0,0.0,0.0,-4.8101678191202136e-14,0.0,4.8101678191202136e-14,0.0,4.8101678191202136e-14,4.8101678191202136e-14
EX_dad_2_e,0.0,0.0,0.0,-4.774847184307879e-14,0.0,4.774847184307879e-14,0.0,4.774847184307879e-14,4.774847184307879e-14
CRNOAT_x,0.0,-2.4212811039477816e-13,2.57655246953351e-29,-1.9452464275500635e-13,-2.57655246953351e-29,-4.7603467639771805e-14,2.57655246953351e-29,4.7603467639771805e-14,4.7603467639771805e-14
PLAA1lpc_rm,0.0,3.5470155679631024e-14,0.0,-1.1973617092262457e-14,0.0,4.744377277189348e-14,0.0,4.744377277189348e-14,4.744377277189348e-14
ALCD22xi_m,0.0,-4.0734594106320584e-14,0.0,6.4667614864236596e-15,0.0,-4.7201355592744246e-14,0.0,4.7201355592744246e-14,4.7201355592744246e-14
ALCD23xi_c,0.0,-1.2782924799534504e-13,0.0,-8.089633160393219e-14,0.0,-4.693291639141285e-14,0.0,4.693291639141285e-14,4.693291639141285e-14
EX_man_e,0.0,6.946351834624497e-14,0.0,2.258070531923814e-14,0.0,4.688281302700683e-14,0.0,4.688281302700683e-14,4.688281302700683e-14
EX_5aop_e,0.0,0.0,0.0,4.6832890563399256e-14,0.0,-4.6832890563399256e-14,0.0,4.6832890563399256e-14,4.6832890563399256e-14
HACD180i_m,0.0,0.0,0.0,-4.6132111804601274e-14,0.0,4.6132111804601274e-14,0.0,4.6132111804601274e-14,4.6132111804601274e-14
EX_glu__L_e,0.0,-6.297902240402833e-14,0.0,-1.7522782829374424e-14,0.0,-4.5456239574653904e-14,0.0,4.5456239574653904e-14,4.5456239574653904e-14
NTD10pp_c,0.0,8.207774200206e-15,0.0,-3.663935741917549e-14,0.0,4.484713161938149e-14,0.0,4.484713161938149e-14,4.484713161938149e-14
12AMANTF_g,0.0,2.7316591594188158e-14,0.0,-1.697789544707695e-14,0.0,4.429448704126511e-14,0.0,4.429448704126511e-14,4.429448704126511e-14
EX_xtsn_e,0.0,8.60542596191909e-15,0.0,-3.5458341873265605e-14,0.0,4.406376783518469e-14,0.0,4.406376783518469e-14,4.406376783518469e-14
METtps_e,-6.771787905156908e-14,0.0,-2.6120432652824106e-14,0.0,-4.159744639874498e-14,0.0,4.159744639874498e-14,0.0,4.159744639874498e-14
URIDK2_n,0.0,-6.901854156498368e-13,0.0,-6.487709354840046e-13,0.0,-4.141448016583217e-14,0.0,4.141448016583217e-14,4.141448016583217e-14
EX_thymd_e,0.0,-1.1930561042287909e-14,0.0,2.941440181836931e-14,0.0,-4.134496286065722e-14,0.0,4.134496286065722e-14,4.134496286065722e-14
IBUTOHt_c_m,-2.6107855475855486e-14,0.0,1.51922344426013e-14,0.0,-4.130008991845679e-14,0.0,4.130008991845679e-14,0.0,4.130008991845679e-14
ALCD26xi_m,0.0,1.836968475264312e-14,0.0,-2.245435064538039e-14,0.0,4.082403539802351e-14,0.0,4.082403539802351e-14,4.082403539802351e-14
EX_14dmlanost_e,0.0,-4.040501450172477e-14,0.0,0.0,0.0,-4.040501450172477e-14,0.0,4.040501450172477e-14,4.040501450172477e-14
NNAM_c,0.0,-3.99984151618439e-14,0.0,0.0,0.0,-3.99984151618439e-14,0.0,3.99984151618439e-14,3.99984151618439e-14
ACACT60i_m,0.0,-2.7514898249167844e-14,0.0,-6.743588437556646e-14,0.0,3.992098612639862e-14,0.0,3.992098612639862e-14,3.992098612639862e-14
EX_raffin_e,0.0,3.947416856342956e-14,0.0,0.0,0.0,3.947416856342956e-14,0.0,3.947416856342956e-14,3.947416856342956e-14
MIPCS_g,0.0,-4.489309881464723e-15,0.0,-4.3791305738250985e-14,0.0,3.930199585678626e-14,0.0,3.930199585678626e-14,3.930199585678626e-14
IND3ETHt_c_e,0.0,-4.035961133237018e-14,0.0,-1.236506471350339e-15,0.0,-3.9123104861019847e-14,0.0,3.9123104861019847e-14,3.9123104861019847e-14
EX_fru_e,0.0,-4.19898859384143e-14,0.0,-2.9667239846892033e-15,0.0,-3.9023161953725097e-14,0.0,3.9023161953725097e-14,3.9023161953725097e-14
CITt_c_e,-4.715990855169851e-14,0.0,-8.375646851145536e-15,0.0,-3.878426170055297e-14,0.0,3.878426170055297e-14,0.0,3.878426170055297e-14
EX_octa_e,0.0,-3.495271401296542e-14,0.0,3.616797610451383e-15,0.0,-3.85695116234168e-14,0.0,3.85695116234168e-14,3.85695116234168e-14
BUTt_c_x,-1.5074997014159525e-14,0.0,2.3235561287997723e-14,0.0,-3.8310558302157244e-14,0.0,3.8310558302157244e-14,0.0,3.8310558302157244e-14
EX_ergtetrol_e,0.0,3.749624714561969e-14,0.0,-6.55494485953993e-16,0.0,3.815174163157368e-14,0.0,3.815174163157368e-14,3.815174163157368e-14
NADt2_m,0.0,4.000487750804354e-14,0.0,2.150167698325863e-15,0.0,3.7854709809717676e-14,0.0,3.7854709809717676e-14,3.7854709809717676e-14
HACD40i_x,0.0,-3.291323187316258e-17,0.0,-3.7744056055817356e-14,0.0,3.7711142823944194e-14,0.0,3.7711142823944194e-14,3.7711142823944194e-14
DCTPD_c,0.0,4.125216173164081e-13,0.0,4.5015083000264156e-13,0.0,-3.7629212686233436e-14,0.0,3.7629212686233436e-14,3.7629212686233436e-14
LYSt_c_m,0.0,-3.6996602574007544e-14,0.0,0.0,0.0,-3.6996602574007544e-14,0.0,3.6996602574007544e-14,3.6996602574007544e-14
ACACT160i_m,0.0,0.0,0.0,3.666604912465981e-14,0.0,-3.666604912465981e-14,0.0,3.666604912465981e-14,3.666604912465981e-14
3C4MOPt_c_m,0.0,0.0,0.0,-3.6076294514349144e-14,0.0,3.6076294514349144e-14,0.0,3.6076294514349144e-14,3.6076294514349144e-14
EX_ade_e,0.0,-2.5891823850527085e-15,0.0,-3.859151756195113e-14,0.0,3.6002335176898423e-14,0.0,3.6002335176898423e-14,3.6002335176898423e-14
HACD121ai_m,0.0,0.0,0.0,-3.5459785711004135e-14,0.0,3.5459785711004135e-14,0.0,3.5459785711004135e-14,3.5459785711004135e-14
IPK5_n,0.0,3.505569796013348e-14,0.0,0.0,0.0,3.505569796013348e-14,0.0,3.505569796013348e-14,3.505569796013348e-14
IPK3_n,0.0,3.505569796013347e-14,0.0,0.0,0.0,3.505569796013347e-14,0.0,3.505569796013347e-14,3.505569796013347e-14
IPK4_n,0.0,3.50527018148131e-14,0.0,0.0,0.0,3.50527018148131e-14,0.0,3.50527018148131e-14,3.50527018148131e-14
ACHLE1_c,1.496438484854198e-13,0.0,1.8466407046043292e-13,0.0,-3.502022197501311e-14,0.0,3.502022197501311e-14,0.0,3.502022197501311e-14
2MBALDt_c_e,0.0,2.433695317501402e-14,0.0,-1.0000652091437736e-14,0.0,3.433760526645176e-14,0.0,3.433760526645176e-14,3.433760526645176e-14
EX_gam6p_e,0.0,-1.0144487437031125e-13,0.0,-6.768544547349926e-14,0.0,-3.375942889681199e-14,0.0,3.375942889681199e-14,3.375942889681199e-14
4H2OGLTt_c_x,0.0,0.0,-3.353895518307888e-14,0.0,3.353895518307888e-14,0.0,3.353895518307888e-14,0.0,3.353895518307888e-14
IAMOHt_c_e,0.0,-3.246826148096246e-14,0.0,1.0189686936110742e-15,0.0,-3.3487230174573534e-14,0.0,3.3487230174573534e-14,3.3487230174573534e-14
2MBALDt_c_m,0.0,2.3387599049274482e-14,1.0038533349359848e-15,-1.0040603661992458e-14,-1.0038533349359848e-15,3.342820271126694e-14,1.0038533349359848e-15,3.342820271126694e-14,3.342820271126694e-14
XYLK_c,0.0,0.0,3.321560782693646e-14,0.0,-3.321560782693646e-14,0.0,3.321560782693646e-14,0.0,3.321560782693646e-14
XYLRy_c,0.0,0.0,0.0,-3.261939069637634e-14,0.0,3.261939069637634e-14,0.0,3.261939069637634e-14,3.261939069637634e-14
DADt_c_e,0.0,0.0,-3.2241494979647975e-14,0.0,3.2241494979647975e-14,0.0,3.2241494979647975e-14,0.0,3.2241494979647975e-14
ALCD26xi_c,0.0,5.469321755945036e-14,0.0,2.2464739665441498e-14,0.0,3.2228477894008865e-14,0.0,3.2228477894008865e-14,3.2228477894008865e-14
HACD181ai_m,0.0,0.0,0.0,-3.168284716098066e-14,0.0,3.168284716098066e-14,0.0,3.168284716098066e-14,3.168284716098066e-14
HACD141ai_m,0.0,0.0,0.0,-3.1682847160980645e-14,0.0,3.1682847160980645e-14,0.0,3.1682847160980645e-14,3.1682847160980645e-14
EX_mal__L_e,0.0,-5.4153973759984733e-14,0.0,-8.582210596909365e-14,0.0,3.1668132209108915e-14,0.0,3.1668132209108915e-14,3.1668132209108915e-14
PLACpail45p_c,0.0,-5.667046393847847e-14,0.0,-2.53470359649286e-14,0.0,-3.132342797354987e-14,0.0,3.132342797354987e-14,3.132342797354987e-14
BUTt_c_e,1.3369680840462586e-17,0.0,-3.090081918515886e-14,0.0,3.091418886599932e-14,0.0,3.091418886599932e-14,0.0,3.091418886599932e-14
EX_docosa_e,0.0,2.1752248145460405e-14,0.0,-9.15670132029749e-15,0.0,3.0908949465757897e-14,0.0,3.0908949465757897e-14,3.0908949465757897e-14
EX_ibtald_e,0.0,4.231829448840228e-15,0.0,-2.655963861219084e-14,0.0,3.0791468061031065e-14,0.0,3.0791468061031065e-14,3.0791468061031065e-14
ACCOAt_c_n,-8.059948760977383e-16,-8.469054426405821e-16,-1.583466612869186e-15,-3.1636262657648335e-14,7.774717367714477e-16,3.0789357215007753e-14,7.774717367714477e-16,3.0789357215007753e-14,3.0789357215007753e-14
EX_hxan_e,0.0,-1.0391280971469691e-13,0.0,-1.3370745642820508e-13,0.0,2.979464671350817e-14,0.0,2.979464671350817e-14,2.979464671350817e-14
EX_dcyt_e,0.0,-2.94975645423671e-14,0.0,1.2878219766577563e-30,0.0,-2.94975645423671e-14,0.0,2.94975645423671e-14,2.94975645423671e-14
FACOAL240_l,0.0,3.683595404038379e-13,0.0,3.978432254294269e-13,0.0,-2.948368502558901e-14,0.0,2.948368502558901e-14,2.948368502558901e-14
NCAMt_c_n,2.94638153006157e-14,0.0,0.0,0.0,2.94638153006157e-14,0.0,2.94638153006157e-14,0.0,2.94638153006157e-14
GTHS_c,0.0,-4.684034661865916e-14,0.0,-1.7546035554520347e-14,0.0,-2.9294311064138816e-14,0.0,2.9294311064138816e-14,2.9294311064138816e-14
ALDD20x_m,0.0,0.0,0.0,-2.871152890332746e-14,0.0,2.871152890332746e-14,0.0,2.871152890332746e-14,2.871152890332746e-14
DCAt_c_e,2.6030069514429917e-15,0.0,3.094721718954702e-14,0.0,-2.8344210238104028e-14,0.0,2.8344210238104028e-14,0.0,2.8344210238104028e-14
INDPYRD_c,0.0,4.737023346683002e-15,0.0,-2.3590657051155167e-14,0.0,2.832768039783817e-14,0.0,2.832768039783817e-14,2.832768039783817e-14
MCCC_m,1.1449171042376565e-15,0.0,2.930268534570822e-14,-6.053180545405986e-16,-2.8157768241470564e-14,6.053180545405986e-16,2.8157768241470564e-14,6.053180545405986e-16,2.8157768241470564e-14
GLUCYS_c,0.0,9.441182787365625e-16,0.0,-2.6862020466128696e-14,0.0,2.780613874486526e-14,0.0,2.780613874486526e-14,2.780613874486526e-14
ACACT120i_m,0.0,-4.02810983056573e-14,0.0,-6.743588437556644e-14,0.0,2.7154786069909137e-14,0.0,2.7154786069909137e-14,2.7154786069909137e-14
ARABLt_c,0.0,0.0,2.686739719592879e-14,0.0,-2.686739719592879e-14,0.0,2.686739719592879e-14,0.0,2.686739719592879e-14
EX_cellb_e,0.0,2.6654887526128495e-14,0.0,9.558020713202301e-18,0.0,2.6645329505415294e-14,0.0,2.6645329505415294e-14,2.6645329505415294e-14
ILETA_c,0.0,7.08600174567362e-14,0.0,4.474262476997966e-14,0.0,2.6117392686756546e-14,0.0,2.6117392686756546e-14,2.6117392686756546e-14
ECOAH161b_m,0.0,0.0,0.0,-2.5579006490533517e-14,0.0,2.5579006490533517e-14,0.0,2.5579006490533517e-14,2.5579006490533517e-14
ECOAH40_x,0.0,-6.457239838996914e-15,0.0,-3.201058655473088e-14,0.0,2.5553346715733966e-14,0.0,2.5553346715733966e-14,2.5553346715733966e-14
FRUtps_e,-2.533073430444248e-14,0.0,0.0,0.0,-2.533073430444248e-14,0.0,2.533073430444248e-14,0.0,2.533073430444248e-14
ECOAH40_m,0.0,2.313897461311094e-15,0.0,2.7461828989615788e-14,0.0,-2.5147931528304694e-14,0.0,2.5147931528304694e-14,2.5147931528304694e-14
EX_ttcosa_e,0.0,-2.8175141715710537e-14,0.0,-3.107778298026369e-15,0.0,-2.5067363417684168e-14,0.0,2.5067363417684168e-14,2.5067363417684168e-14
TTCOSAt_c_e,0.0,-2.8098374225487967e-14,0.0,-3.1077722404206352e-15,0.0,-2.499060198506733e-14,0.0,2.499060198506733e-14,2.499060198506733e-14
FMNAT_m,2.4979721892074732e-14,-9.135630218322751e-29,-9.26686713362191e-31,0.0,2.4979721892074732e-14,-9.135630218322751e-29,2.4979721892074732e-14,9.135630218322751e-29,2.4979721892074732e-14
ACOAO100_x,0.0,0.0,0.0,2.4869006283482248e-14,0.0,-2.4869006283482248e-14,0.0,2.4869006283482248e-14,2.4869006283482248e-14
LSERDHi_c,0.0,1.665488283420698e-13,0.0,1.423571105916089e-13,0.0,2.4191717750460907e-14,0.0,2.4191717750460907e-14,2.4191717750460907e-14
AMETt_c_e,0.0,-3.049935106202602e-14,0.0,-6.4466863103334126e-15,0.0,-2.4052664751692606e-14,0.0,2.4052664751692606e-14,2.4052664751692606e-14
HXAt_c_x,7.71180490026311e-15,0.0,-1.622667197672794e-14,0.0,2.393847687699105e-14,0.0,2.393847687699105e-14,0.0,2.393847687699105e-14
EX_lanost_e,0.0,-2.2327988304092866e-14,0.0,1.5771359561343938e-15,0.0,-2.390512426022726e-14,0.0,2.390512426022726e-14,2.390512426022726e-14
PLACmipc_r,0.0,1.3293348031927865e-15,0.0,2.499567069306817e-14,0.0,-2.3666335889875382e-14,0.0,2.3666335889875382e-14,2.3666335889875382e-14
OAAt_c_e,0.0,-1.7860950695620954e-13,0.0,-1.5513838090379294e-13,0.0,-2.34711260524166e-14,0.0,2.34711260524166e-14,2.34711260524166e-14
EX_dttp_e,0.0,1.99133169246829e-14,0.0,-3.363719602644889e-15,0.0,2.327703652732779e-14,0.0,2.327703652732779e-14,2.327703652732779e-14
ALDD20y_m,0.0,0.0,0.0,-2.3207215609771288e-14,0.0,2.3207215609771288e-14,0.0,2.3207215609771288e-14,2.3207215609771288e-14
FACOAE40_x,0.0,-7.32098812898218e-14,0.0,-9.62745504005088e-14,0.0,2.3064669110686996e-14,0.0,2.3064669110686996e-14,2.3064669110686996e-14
EX_din_e,0.0,0.0,0.0,2.2318819463025443e-14,0.0,-2.2318819463025443e-14,0.0,2.2318819463025443e-14,2.2318819463025443e-14
OCTAt_c_x,2.8147085373223886e-14,0.0,6.214079421238367e-15,0.0,2.193300595198552e-14,0.0,2.193300595198552e-14,0.0,2.193300595198552e-14
EX_2mbald_e,0.0,-5.1823819082936916e-15,0.0,-2.655022673984344e-14,0.0,2.136784483154975e-14,0.0,2.136784483154975e-14,2.136784483154975e-14
CAROL3_c,0.0,1.34741729544124e-14,-6.409145634163288e-15,-7.884819329342919e-15,6.409145634163288e-15,2.135899228375532e-14,6.409145634163288e-15,2.135899228375532e-14,2.135899228375532e-14
NADt_c_m,0.0,-1.4174472372631098e-14,0.0,6.955753025040355e-15,0.0,-2.113022539767145e-14,0.0,2.113022539767145e-14,2.113022539767145e-14
TMDPPK_c,0.0,2.0899929706932574e-14,0.0,0.0,0.0,2.0899929706932574e-14,0.0,2.0899929706932574e-14,2.0899929706932574e-14
DADA_c,0.0,-3.3086644295923807e-14,0.0,-1.2276202698538643e-14,0.0,-2.0810441597385164e-14,0.0,2.0810441597385164e-14,2.0810441597385164e-14
EX_ddca_e,0.0,-1.5615452366991547e-14,0.0,-3.621866721730551e-14,0.0,2.0603214850313962e-14,0.0,2.0603214850313962e-14,2.0603214850313962e-14
EX_chol_e,0.0,-3.5197664600907154e-14,0.0,-1.461614454448174e-14,0.0,-2.0581520056425412e-14,0.0,2.0581520056425412e-14,2.0581520056425412e-14
AMPt_c_n,3.2605761535158346e-14,0.0,1.207705420387927e-14,0.0,2.0528707331279078e-14,0.0,2.0528707331279078e-14,0.0,2.0528707331279078e-14
LACDtps_c,-8.687757823352616e-15,0.0,1.1301932471447721e-14,0.0,-1.9989690294800338e-14,0.0,1.9989690294800338e-14,0.0,1.9989690294800338e-14
ACt_c_n,3.2743680513908067e-15,0.0,-1.6618444087825698e-14,0.0,1.9892812139216503e-14,0.0,1.9892812139216503e-14,0.0,1.9892812139216503e-14
C22STDSy_c,0.0,1.1585394740061946e-14,0.0,-8.179025427140057e-15,0.0,1.9764420167202005e-14,0.0,1.9764420167202005e-14,1.9764420167202005e-14
IND3ETHt_c_m,1.9831014746501955e-14,0.0,1.3095915815223038e-16,0.0,1.9700055588349724e-14,0.0,1.9700055588349724e-14,0.0,1.9700055588349724e-14
ACACT40i_m,0.0,-8.643713585470553e-14,0.0,-6.743588437556646e-14,0.0,-1.9001251479139072e-14,0.0,1.9001251479139072e-14,1.9001251479139072e-14
EX_ser__L_e,0.0,-1.4053232840026728e-13,0.0,-1.2178547242023457e-13,0.0,-1.8746855980032713e-14,0.0,1.8746855980032713e-14,1.8746855980032713e-14
EX_fol_e,0.0,3.737867052506296e-15,0.0,-1.4629669906682812e-14,0.0,1.8367536959189108e-14,0.0,1.8367536959189108e-14,1.8367536959189108e-14
HACD160i_m,0.0,0.0,0.0,-1.830051782613258e-14,0.0,1.830051782613258e-14,0.0,1.830051782613258e-14,1.830051782613258e-14
FRD_c,0.0,-2.0008562906329042e-14,-1.3877632312939243e-15,-2.074610520508499e-15,1.3877632312939243e-15,-1.793395238582054e-14,1.3877632312939243e-15,1.793395238582054e-14,1.793395238582054e-14
AKGt_c_e,-5.877905099377475e-15,-1.2635840774094211e-14,-2.3570139006560635e-14,0.0,1.769223390718316e-14,-1.2635840774094211e-14,1.769223390718316e-14,1.2635840774094211e-14,1.769223390718316e-14
NTD8_c,0.0,-1.263920303155285e-14,0.0,5.052733142398815e-15,0.0,-1.7691936173951665e-14,0.0,1.7691936173951665e-14,1.7691936173951665e-14
FADH2t_c_m,0.0,-6.592609745478407e-15,-1.747214775888274e-14,0.0,1.747214775888274e-14,-6.592609745478407e-15,1.747214775888274e-14,6.592609745478407e-15,1.747214775888274e-14
PLAA2pe_mm,0.0,-1.7470075728923938e-14,0.0,0.0,0.0,-1.7470075728923938e-14,0.0,1.7470075728923938e-14,1.7470075728923938e-14
BTDDH_c,1.0071090111213403e-13,0.0,1.1815803741892676e-13,0.0,-1.744713630679273e-14,0.0,1.744713630679273e-14,0.0,1.744713630679273e-14
PAIL45Pt_c_n,6.535539465456649e-13,4.938902815418362e-16,6.365658796942036e-13,1.3107307947071066e-14,1.6988066851461366e-14,-1.261341766552923e-14,1.6988066851461366e-14,1.261341766552923e-14,1.6988066851461366e-14
FALPDt_c_en,4.8382303613428344e-14,0.0,6.531794052702793e-14,0.0,-1.693563691359959e-14,0.0,1.693563691359959e-14,0.0,1.693563691359959e-14
UTPUMPtp_m,0.0,-1.6907952192336106e-14,0.0,0.0,0.0,-1.6907952192336106e-14,0.0,1.6907952192336106e-14,1.6907952192336106e-14
EX_val__L_e,0.0,-1.4362916004844158e-14,0.0,-3.116905904052102e-14,0.0,1.6806143035676862e-14,0.0,1.6806143035676862e-14,1.6806143035676862e-14
EX_duri_e,0.0,1.6289021870605217e-14,0.0,0.0,0.0,1.6289021870605217e-14,0.0,1.6289021870605217e-14,1.6289021870605217e-14
EX_hdcea_e,0.0,1.5626106690199437e-14,0.0,-5.954609318960451e-16,0.0,1.6221567622095484e-14,0.0,1.6221567622095484e-14,1.6221567622095484e-14
HDCAt_c_e,-1.444774536690522e-14,0.0,1.106836148060733e-15,0.0,-1.5554581514965953e-14,0.0,1.5554581514965953e-14,0.0,1.5554581514965953e-14
EX_hxca_e,0.0,8.292672736204475e-15,0.0,-7.225302618468477e-15,0.0,1.5517975354672953e-14,0.0,1.5517975354672953e-14,1.5517975354672953e-14
EX_thm_e,0.0,-1.974204674208923e-14,0.0,-4.3758556954818134e-15,0.0,-1.5366191046607416e-14,0.0,1.5366191046607416e-14,1.5366191046607416e-14
EX_pnto__R_e,0.0,-1.7640653356470526e-14,0.0,-3.200750395763367e-14,0.0,1.4366850601163146e-14,0.0,1.4366850601163146e-14,1.4366850601163146e-14
5FTHFt_c_e,9.942343501342355e-15,0.0,-4.2573585542512744e-15,0.0,1.419970205559363e-14,0.0,1.419970205559363e-14,0.0,1.419970205559363e-14
NAMNPP_c,0.0,1.4199614515251933e-14,0.0,0.0,0.0,1.4199614515251933e-14,0.0,1.4199614515251933e-14,1.4199614515251933e-14
TRPt_c_m,0.0,-2.4107372827037214e-14,0.0,-3.8172346150105933e-14,0.0,1.4064973323068719e-14,0.0,1.4064973323068719e-14,1.4064973323068719e-14
ABTt_c_e,0.0,0.0,1.378423578322818e-14,0.0,-1.378423578322818e-14,0.0,1.378423578322818e-14,0.0,1.378423578322818e-14
EX_arg__L_e,0.0,3.3299934901868217e-15,0.0,1.6736245413169323e-14,0.0,-1.3406251922982503e-14,0.0,1.3406251922982503e-14,1.3406251922982503e-14
EX_lys__L_e,0.0,-1.064561222250089e-14,0.0,-2.384446649432033e-14,0.0,1.3198854271819441e-14,0.0,1.3198854271819441e-14,1.3198854271819441e-14
3C3HMPt_c_e,0.0,-3.07019071282335e-14,0.0,-4.3864882263281715e-14,0.0,1.3162975135048214e-14,0.0,1.3162975135048214e-14,1.3162975135048214e-14
EX_epist_e,0.0,1.1709387936619694e-14,0.0,-1.3239277779818075e-15,0.0,1.3033315714601502e-14,0.0,1.3033315714601502e-14,1.3033315714601502e-14
EX_dca_e,0.0,1.6861488543962266e-14,0.0,4.036555859549214e-15,0.0,1.2824932684413051e-14,0.0,1.2824932684413051e-14,1.2824932684413051e-14
MALT_c,2.0466861316956104e-15,0.0,-1.0274845781440021e-14,0.0,1.2321531913135632e-14,0.0,1.2321531913135632e-14,0.0,1.2321531913135632e-14
UDPGALt_c_g,0.0,3.953469235306025e-15,0.0,1.6210322162336805e-14,0.0,-1.225685292703078e-14,0.0,1.225685292703078e-14,1.225685292703078e-14
