id	name	uniprot	MW (g/mmol)	type	conc (g/gDW)	vtrans (mmol/gDW/h)	c_avg
A0A0K3CC89	A0A0K3CC89	A0A0K3CC89	84.96087000000001	truedata_enz	2.3634e-05	1.0570654467168238e-07	5.05e-05
A0A0K3CC93	A0A0K3CC93	A0A0K3CC93	38.88748	truedata_enz	3.08412e-06	3.0137350118855735e-08	6.59e-06
A0A0K3CCA0	A0A0K3CCA0	A0A0K3CCA0	18.151219999999995	truedata_enz	7.113600000000001e-06	1.4892486565641322e-07	1.52e-05
A0A0K3CCC0	A0A0K3CCC0	A0A0K3CCC0	37.48381	truedata_enz	7.5348e-07	7.63856182175718e-09	1.61e-06
A0A0K3CCE1	A0A0K3CCE1	A0A0K3CCE1	71.23069	truedata_enz	1.11384e-05	5.942090410748513e-08	2.38e-05
A0A0K3CCF7	A0A0K3CCF7	A0A0K3CCF7	42.83745	truedata_enz	2.66292e-06	2.362207834499953e-08	5.69e-06
A0A0K3CCG6	A0A0K3CCG6	A0A0K3CCG6	72.36625999999998	truedata_enz	3.8937600000000005e-06	2.0446390348209244e-08	8.32e-06
A0A0K3CCH4	A0A0K3CCH4	A0A0K3CCH4	82.36551000000001	truedata_enz	1.3010400000000002e-05	6.002454182582005e-08	2.78e-05
A0A0K3CCJ0	A0A0K3CCJ0	A0A0K3CCJ0	18.93302999999999	truedata_enz	4.2822000000000006e-07	8.594694034710772e-09	9.15e-07
A0A0K3CCL4	A0A0K3CCL4	A0A0K3CCL4	166.06784999999996	truedata_enz	7.3476e-06	1.6812935194861622e-08	1.57e-05
A0A0K3CCM3	A0A0K3CCM3	A0A0K3CCM3	27.555779999999995	truedata_enz	1.60056e-05	2.2072058929197437e-07	3.42e-05
A0A0K3CCM8	A0A0K3CCM8	A0A0K3CCM8	116.85823	truedata_enz	1.35252e-06	4.398129254567693e-09	2.89e-06
A0A0K3CCN1	A0A0K3CCN1	A0A0K3CCN1	82.32607	truedata_enz	1.8439200000000004e-06	8.51115084201153e-09	3.94e-06
A0A0K3CCP4	A0A0K3CCP4	A0A0K3CCP4	24.96523	truedata_enz	1.053e-05	1.6027891591625636e-07	2.25e-05
A0A0K3CCQ1	A0A0K3CCQ1	A0A0K3CCQ1	38.25606	truedata_enz	6.2712e-06	6.229224860061387e-08	1.34e-05
A0A0K3CCQ9	A0A0K3CCQ9	A0A0K3CCQ9	18.682639999999996	truedata_enz	7.956e-05	1.618229543576283e-06	0.00017
A0A0K3CCR3	A0A0K3CCR3	A0A0K3CCR3	32.94495	truedata_enz	4.7736e-07	5.506057832839328e-09	1.02e-06
A0A0K3CCR5	A0A0K3CCR5	A0A0K3CCR5	55.17842	truedata_enz	2.3072400000000004e-06	1.5889385741744692e-08	4.93e-06
A0A0K3CCR6	A0A0K3CCR6	A0A0K3CCR6	22.25267	truedata_enz	3.9218400000000007e-07	6.697170272151613e-09	8.380000000000001e-07
A0A0K3CCT2	A0A0K3CCT2	A0A0K3CCT2	162.02046	truedata_enz	1.59588e-05	3.7429495015629504e-08	3.41e-05
A0A0K3CCT7	A0A0K3CCT7	A0A0K3CCT7	52.50796	truedata_enz	6.177600000000001e-06	4.4707278667843895e-08	1.32e-05
A0A0K3CCU0	A0A0K3CCU0	A0A0K3CCU0	110.00076	truedata_enz	5.7564000000000005e-06	1.9885608063071563e-08	1.23e-05
A0A0K3CCU6	A0A0K3CCU6	A0A0K3CCU6	55.65590000000001	truedata_enz	1.99368e-06	1.361218487168476e-08	4.26e-06
A0A0K3CCU8	A0A0K3CCU8	A0A0K3CCU8	75.58881999999998	truedata_enz	1.1466e-06	5.7641857618626675e-09	2.45e-06
A0A0K3CCY2	A0A0K3CCY2	A0A0K3CCY2	93.68889	truedata_enz	6.7392e-07	2.7334041421560234e-09	1.44e-06
A0A0K3CD01	A0A0K3CD01	A0A0K3CD01	71.89647999999998	truedata_enz	5.9904e-07	3.1661522233077346e-09	1.28e-06
A0A0K3CD17	A0A0K3CD17	A0A0K3CD17	63.60711	truedata_enz	6.177600000000001e-05	3.6906062859953876e-07	0.000132
A0A0K3CD29	A0A0K3CD29	A0A0K3CD29	55.187	truedata_enz	1.1044800000000001e-05	7.605095402902859e-08	2.36e-05
A0A0K3CD52	A0A0K3CD52	A0A0K3CD52	50.83822999999999	truedata_enz	5.756400000000001e-07	4.302730445178758e-09	1.23e-06
A0A0K3CD61	A0A0K3CD61	A0A0K3CD61	44.52095	truedata_enz	1.2682800000000003e-07	1.0825159840479597e-09	2.7100000000000003e-07
A0A0K3CD74	A0A0K3CD74	A0A0K3CD74	46.79138	truedata_enz	6.8796e-07	5.587029063900232e-09	1.47e-06
A0A0K3CD84	A0A0K3CD84	A0A0K3CD84	110.16719999999998	truedata_enz	1.86264e-06	6.42480883602379e-09	3.98e-06
A0A0K3CD86	A0A0K3CD86	A0A0K3CD86	43.10488000000001	truedata_enz	9.032400000000002e-06	7.962699350978358e-08	1.93e-05
A0A0K3CD90	A0A0K3CD90	A0A0K3CD90	47.74093	truedata_enz	1.02024e-06	8.120729948076002e-09	2.18e-06
A0A0K3CD93	A0A0K3CD93	A0A0K3CD93	48.15206	truedata_enz	5.662800000000001e-07	4.46889291963833e-09	1.21e-06
A0A0K3CD95	A0A0K3CD95	A0A0K3CD95	26.72585	truedata_enz	9.1728e-06	1.3042294258180748e-07	1.96e-05
A0A0K3CD98	A0A0K3CD98	A0A0K3CD98	42.558539999999994	truedata_enz	7.254e-06	6.477007904876437e-08	1.55e-05
A0A0K3CDB0	A0A0K3CDB0	A0A0K3CDB0	86.57299	truedata_enz	6.177600000000001e-07	2.7115708952642163e-09	1.32e-06
A0A0K3CDB4	A0A0K3CDB4	A0A0K3CDB4	87.95881999999999	truedata_enz	4.867200000000001e-07	2.102729436343053e-09	1.04e-06
A0A0K3CDC3	A0A0K3CDC3	A0A0K3CDC3	54.58263000000001	truedata_enz	0.000260676	1.8148059190258876e-06	0.000557
A0A0K3CDC4	A0A0K3CDC4	A0A0K3CDC4	113.76415	truedata_enz	1.64268e-06	5.486951733037165e-09	3.51e-06
A0A0K3CDC5	A0A0K3CDC5	A0A0K3CDC5	88.09481000000001	truedata_enz	3.54276e-05	1.5281817396507237e-07	7.57e-05
A0A0K3CDD0	A0A0K3CDD0	A0A0K3CDD0	28.11157	truedata_enz	6.8796e-06	9.299544635891912e-08	1.47e-05
A0A0K3CDD4	A0A0K3CDD4	A0A0K3CDD4	62.38974999999999	truedata_enz	3.870360000000001e-06	2.3573372228611276e-08	8.27e-06
A0A0K3CDF6	A0A0K3CDF6	A0A0K3CDF6	103.94463999999998	truedata_enz	1.0249200000000003e-06	3.7468945007650245e-09	2.19e-06
A0A0K3CDG3	A0A0K3CDG3	A0A0K3CDG3	60.91483	truedata_enz	1.2308400000000002e-07	7.67824846593186e-10	2.63e-07
A0A0K3CDG4	A0A0K3CDG4	A0A0K3CDG4	20.85779999999999	truedata_enz	4.446e-06	8.099991370134918e-08	9.5e-06
A0A0K3CDI1	A0A0K3CDI1	A0A0K3CDI1	63.759699999999995	truedata_enz	2.2978800000000005e-07	1.3695083257919976e-09	4.91e-07
A0A0K3CDK0	A0A0K3CDK0	A0A0K3CDK0	21.63095	truedata_enz	3.64104e-05	6.39636816690899e-07	7.78e-05
A0A0K3CDN9	A0A0K3CDN9	A0A0K3CDN9	29.01015	truedata_enz	1.9562400000000002e-08	2.562452107279694e-10	4.1800000000000004e-08
A0A0K3CDQ6	A0A0K3CDQ6	A0A0K3CDQ6	55.85727	truedata_enz	1.48356e-05	1.0092738152079399e-07	3.17e-05
A0A0K3CDU7	A0A0K3CDU7	A0A0K3CDU7	51.85756000000001	truedata_enz	3.92184e-08	2.8738320892845713e-10	8.38e-08
A0A0K3CDW4	A0A0K3CDW4	A0A0K3CDW4	109.87936	truedata_enz	5.9436e-06	2.055497957032149e-08	1.27e-05
A0A0K3CDX3	A0A0K3CDX3	A0A0K3CDX3	9.47616	truedata_enz	2.4289200000000003e-06	9.740122581298755e-08	5.19e-06
A0A0K3CDX4	A0A0K3CDX4	A0A0K3CDX4	27.487799999999996	truedata_enz	5.9904e-07	8.281317529958746e-09	1.28e-06
A0A0K3CDY9	A0A0K3CDY9	A0A0K3CDY9	26.08339	truedata_enz	3.0888000000000004e-06	4.499967220518499e-08	6.6e-06
A0A0K3CE07	A0A0K3CE07	A0A0K3CE07	38.71746999999999	truedata_enz	1.55376e-07	1.5249674113520335e-09	3.32e-07
A0A0K3CE37	A0A0K3CE37	A0A0K3CE37	98.77216	truedata_enz	6.832800000000001e-06	2.6287407301814604e-08	1.46e-05
A0A0K3CE41	A0A0K3CE41	A0A0K3CE41	8.56382	truedata_enz	8.3304e-06	3.696425193430035e-07	1.78e-05
A0A0K3CE59	A0A0K3CE59	A0A0K3CE59	153.57101999999998	truedata_enz	1.5397200000000002e-05	3.809921950117934e-08	3.29e-05
A0A0K3CE62	A0A0K3CE62	A0A0K3CE62	113.15831	truedata_enz	2.8828800000000003e-06	9.681077775021562e-09	6.16e-06
A0A0K3CE67	A0A0K3CE67	A0A0K3CE67	23.04706	truedata_enz	2.1762000000000004e-06	3.5881192655375574e-08	4.65e-06
A0A0K3CE69	A0A0K3CE69	A0A0K3CE69	137.34371000000002	truedata_enz	2.39148e-06	6.616701995307976e-09	5.11e-06
A0A0K3CE76	A0A0K3CE76	A0A0K3CE76	152.64591000000004	truedata_enz	1.24488e-05	3.099030953400585e-08	2.66e-05
A0A0K3CE77	A0A0K3CE77	A0A0K3CE77	35.19106	truedata_enz	1.72224e-06	1.859708687376851e-08	3.68e-06
A0A0K3CE82	A0A0K3CE82	A0A0K3CE82	55.82267999999999	truedata_enz	1.755e-05	1.1946757124523584e-07	3.75e-05
A0A0K3CE86	A0A0K3CE86	A0A0K3CE86	57.45148	truedata_enz	9.9684e-07	6.593375836444945e-09	2.13e-06
A0A0K3CE88	A0A0K3CE88	A0A0K3CE88	68.30811	truedata_enz	1.02024e-05	5.675624753781067e-08	2.18e-05
A0A0K3CE90	A0A0K3CE90	A0A0K3CE90	31.255939999999995	truedata_enz	1.9656e-06	2.3897153629038193e-08	4.2e-06
A0A0K3CEA5	A0A0K3CEA5	A0A0K3CEA5	60.36982	truedata_enz	4.41324e-06	2.7779297668934578e-08	9.43e-06
A0A0K3CEA6	A0A0K3CEA6	A0A0K3CEA6	21.66148	truedata_enz	0.00018018	3.16083665566711e-06	0.000385
A0A0K3CEB5	A0A0K3CEB5	A0A0K3CEB5	95.20373	truedata_enz	1.1700000000000002e-06	4.66998509407142e-09	2.5e-06
A0A0K3CED0	A0A0K3CED0	A0A0K3CED0	57.65790999999999	truedata_enz	5.8032e-07	3.824654761159398e-09	1.24e-06
A0A0K3CEF2	A0A0K3CEF2	A0A0K3CEF2	113.28214	truedata_enz	7.207200000000001e-07	2.4176238196065154e-09	1.54e-06
A0A0K3CEF5	A0A0K3CEF5	A0A0K3CEF5	63.43251	truedata_enz	7.020000000000002e-08	4.2054145421645787e-10	1.5000000000000002e-07
A0A0K3CEG4	A0A0K3CEG4	A0A0K3CEG4	12.92477	truedata_enz	4.460040000000001e-06	1.3112923479489385e-07	9.53e-06
A0A0K3CEK7	A0A0K3CEK7	A0A0K3CEK7	26.609739999999995	truedata_enz	3.43512e-06	4.9055180546672016e-08	7.34e-06
A0A0K3CEK8	A0A0K3CEK8	A0A0K3CEK8	91.85169	truedata_enz	6.458400000000001e-06	2.671907288804376e-08	1.38e-05
A0A0K3CEL2	A0A0K3CEL2	A0A0K3CEL2	63.46972000000001	truedata_enz	7.254000000000001e-07	4.343047361797089e-09	1.55e-06
A0A0K3CEL8	A0A0K3CEL8	A0A0K3CEL8	17.018639999999998	truedata_enz	6.8796e-06	1.5361086432288363e-07	1.47e-05
A0A0K3CEL9	A0A0K3CEL9	A0A0K3CEL9	162.68026999999998	truedata_enz	9.3132e-07	2.175442664313257e-09	1.99e-06
A0A0K3CEM7	A0A0K3CEM7	A0A0K3CEM7	71.93593	truedata_enz	8.096400000000001e-06	4.2769058521937516e-08	1.73e-05
A0A0K3CEM9	A0A0K3CEM9	A0A0K3CEM9	21.04903999999999	truedata_enz	4.50684e-06	8.136234241561614e-08	9.63e-06
A0A0K3CEN5	A0A0K3CEN5	A0A0K3CEN5	48.17247	truedata_enz	3.79548e-06	2.993997193832909e-08	8.11e-06
A0A0K3CEN7	A0A0K3CEN7	A0A0K3CEN7	54.57019	truedata_enz	8.751600000000001e-06	6.094184388949352e-08	1.87e-05
A0A0K3CEP3	A0A0K3CEP3	A0A0K3CEP3	56.12145	truedata_enz	8.3772e-05	5.672226929275704e-07	0.000179
A0A0K3CES5	A0A0K3CES5	A0A0K3CES5	69.18892	truedata_enz	1.9188e-06	1.0538450376158497e-08	4.1e-06
A0A0K3CES6	A0A0K3CES6	A0A0K3CES6	31.158539999999995	truedata_enz	1.00152e-06	1.2214230833665508e-08	2.14e-06
A0A0K3CEU1	A0A0K3CEU1	A0A0K3CEU1	46.329740000000015	truedata_enz	9.687600000000001e-07	7.945842130778198e-09	2.07e-06
A0A0K3CEV3	A0A0K3CEV3	A0A0K3CEV3	42.56071	truedata_enz	2.93904e-06	2.6240990810538642e-08	6.28e-06
A0A0K3CEV9	A0A0K3CEV9	A0A0K3CEV9	41.95539000000001	truedata_enz	4.5349200000000013e-07	4.107385487299725e-09	9.690000000000002e-07
A0A0K3CEW1	A0A0K3CEW1	A0A0K3CEW1	106.94895	truedata_enz	1.0951200000000001e-05	3.8910676542406454e-08	2.34e-05
A0A0K3CEW5	A0A0K3CEW5	A0A0K3CEW5	71.8585	truedata_enz	2.93904e-06	1.5542144631463222e-08	6.28e-06
A0A0K3CEY0	A0A0K3CEY0	A0A0K3CEY0	89.29959999999997	truedata_enz	1.1372400000000001e-06	4.839340825714788e-09	2.43e-06
A0A0K3CEZ1	A0A0K3CEZ1	A0A0K3CEZ1	169.84966999999995	truedata_enz	7.6752e-06	1.7171514080657333e-08	1.64e-05
A0A0K3CEZ7	A0A0K3CEZ7	A0A0K3CEZ7	63.02256	truedata_enz	9.2196e-05	5.559037906425889e-07	0.000197
A0A0K3CF03	A0A0K3CF03	A0A0K3CF03	31.53797	truedata_enz	5.4756000000000006e-06	6.597533068869049e-08	1.17e-05
A0A0K3CF10	A0A0K3CF10	A0A0K3CF10	46.48979	truedata_enz	4.9608e-06	4.054877425774563e-08	1.06e-05
A0A0K3CF11	A0A0K3CF11	A0A0K3CF11	57.920669999999994	truedata_enz	1.6754400000000003e-05	1.0992055167870126e-07	3.58e-05
A0A0K3CF16	A0A0K3CF16	A0A0K3CF16	73.83327	truedata_enz	2.0826e-06	1.0718582557700615e-08	4.45e-06
A0A0K3CF25	A0A0K3CF25	A0A0K3CF25	62.65267000000001	truedata_enz	3.5568e-05	2.157264806112812e-07	7.6e-05
A0A0K3CF27	A0A0K3CF27	A0A0K3CF27	25.118799999999997	truedata_enz	1.27296e-07	1.925748045288788e-09	2.72e-07
A0A0K3CF30	A0A0K3CF30	A0A0K3CF30	89.52005	truedata_enz	5.2884e-06	2.244851293090207e-08	1.13e-05
A0A0K3CF31	A0A0K3CF31	A0A0K3CF31	56.83139	truedata_enz	3.0560400000000003e-06	2.0434045340084066e-08	6.53e-06
A0A0K3CF46	A0A0K3CF46	A0A0K3CF46	117.82296	truedata_enz	2.4195600000000003e-05	7.80351130204164e-08	5.17e-05
A0A0K3CF48	A0A0K3CF48	A0A0K3CF48	28.380990000000004	truedata_enz	1.0670400000000002e-06	1.4286858915069559e-08	2.28e-06
A0A0K3CF51	A0A0K3CF51	A0A0K3CF51	61.19647999999999	truedata_enz	1.3618800000000001e-06	8.45660403997093e-09	2.91e-06
A0A0K3CF57	A0A0K3CF57	A0A0K3CF57	33.037589999999994	truedata_enz	2.1434400000000004e-06	2.4653953269593827e-08	4.58e-06
A0A0K3CF68	A0A0K3CF68	A0A0K3CF68	98.87912	truedata_enz	1.9656e-05	7.553950722862421e-08	4.2e-05
A0A0K3CF73	A0A0K3CF73	A0A0K3CF73	57.18587000000001	truedata_enz	3.5006400000000004e-05	2.3261746302014817e-07	7.48e-05
A0A0K3CF75	A0A0K3CF75	A0A0K3CF75	63.50079	truedata_enz	2.01708e-05	1.2070564791398657e-07	4.31e-05
A0A0K3CF99	A0A0K3CF99	A0A0K3CF99	62.90559999999999	truedata_enz	1.1232e-05	6.785023908841185e-08	2.4e-05
A0A0K3CFA2	A0A0K3CFA2	A0A0K3CFA2	123.67384	truedata_enz	2.04516e-06	6.283954634221756e-09	4.37e-06
A0A0K3CFC5	A0A0K3CFC5	A0A0K3CFC5	49.36471999999999	truedata_enz	6.832800000000001e-06	5.259756360412863e-08	1.46e-05
A0A0K3CFE3	A0A0K3CFE3	A0A0K3CFE3	84.20656	truedata_enz	7.1604e-07	3.2312826934148603e-09	1.53e-06
A0A0K3CFE4	A0A0K3CFE4	A0A0K3CFE4	58.57102	truedata_enz	1.34316e-05	8.71422078700354e-08	2.87e-05
A0A0K3CFF4	A0A0K3CFF4	A0A0K3CFF4	85.59942000000001	truedata_enz	7.7688e-07	3.4487897231079364e-09	1.66e-06
A0A0K3CFF5	A0A0K3CFF5	A0A0K3CFF5	111.82706	truedata_enz	2.1387600000000003e-06	7.267729295574793e-09	4.57e-06
A0A0K3CFG6	A0A0K3CFG6	A0A0K3CFG6	108.62937000000002	truedata_enz	1.6239600000000003e-05	5.680828306377916e-08	3.47e-05
A0A0K3CFG8	A0A0K3CFG8	A0A0K3CFG8	64.84681	truedata_enz	3.1262400000000005e-06	1.831965519969294e-08	6.68e-06
A0A0K3CFG9	A0A0K3CFG9	A0A0K3CFG9	29.805710000000005	truedata_enz	6.5988e-06	8.412965166741539e-08	1.41e-05
A0A0K3CFH7	A0A0K3CFH7	A0A0K3CFH7	73.46982999999999	truedata_enz	7.5348e-07	3.897142541366981e-09	1.61e-06
A0A0K3CFI8	A0A0K3CFI8	A0A0K3CFI8	188.86934999999997	truedata_enz	4.5396000000000005e-06	9.133551844171649e-09	9.7e-06
A0A0K3CFJ5	A0A0K3CFJ5	A0A0K3CFJ5	59.93568999999999	truedata_enz	1.9749600000000003e-06	1.2521500962114563e-08	4.22e-06
A0A0K3CFK5	A0A0K3CFK5	A0A0K3CFK5	48.972750000000005	truedata_enz	2.5178400000000005e-07	1.9536971070646434e-09	5.380000000000001e-07
A0A0K3CFL3	A0A0K3CFL3	A0A0K3CFL3	82.40848999999999	truedata_enz	6.6924000000000005e-06	3.085983009760282e-08	1.43e-05
A0A0K3CFP7	A0A0K3CFP7	A0A0K3CFP7	130.54424	truedata_enz	1.3197600000000002e-07	3.8416769671339007e-10	2.82e-07
A0A0K3CFQ2	A0A0K3CFQ2	A0A0K3CFQ2	218.87762	truedata_enz	1.89072e-05	3.28253569277663e-08	4.04e-05
A0A0K3CFQ8	A0A0K3CFQ8	A0A0K3CFQ8	33.474810000000005	truedata_enz	3.48192e-06	3.9526127258078535e-08	7.44e-06
A0A0K3CFR6	A0A0K3CFR6	A0A0K3CFR6	111.98727000000002	truedata_enz	3.17772e-05	1.0782775577974173e-07	6.79e-05
A0A0K3CFT9	A0A0K3CFT9	A0A0K3CFT9	93.1172	truedata_enz	7.722000000000002e-06	3.151254548031943e-08	1.65e-05
A0A0K3CFV8	A0A0K3CFV8	A0A0K3CFV8	38.73554	truedata_enz	5.4288000000000004e-06	5.325713801847089e-08	1.16e-05
A0A0K3CFX4	A0A0K3CFX4	A0A0K3CFX4	100.40315	truedata_enz	5.5692e-06	2.1077984107072336e-08	1.19e-05
A0A0K3CFX9	A0A0K3CFX9	A0A0K3CFX9	41.695980000000006	truedata_enz	2.7284400000000003e-06	2.486587915669568e-08	5.83e-06
A0A0K3CFY0	A0A0K3CFY0	A0A0K3CFY0	43.00729	truedata_enz	4.595760000000001e-07	4.060680875265567e-09	9.82e-07
A0A0K3CG19	A0A0K3CG19	A0A0K3CG19	132.33618	truedata_enz	2.2464e-06	6.450480888899771e-09	4.8e-06
A0A0K3CG24	A0A0K3CG24	A0A0K3CG24	42.41225	truedata_enz	5.7096e-07	5.115616360839144e-09	1.22e-06
A0A0K3CG31	A0A0K3CG31	A0A0K3CG31	36.51676	truedata_enz	4.207320000000001e-07	4.378213182111449e-09	8.990000000000001e-07
A0A0K3CG54	A0A0K3CG54	A0A0K3CG54	8.39374	truedata_enz	2.4336000000000003e-06	1.1017353408611658e-07	5.2e-06
A0A0K3CG72	A0A0K3CG72	A0A0K3CG72	68.48726	truedata_enz	3.6504000000000004e-07	2.025416113887459e-09	7.8e-07
A0A0K3CG75	A0A0K3CG75	A0A0K3CG75	50.79870999999999	truedata_enz	8.2836e-06	6.196551054150786e-08	1.77e-05
A0A0K3CG92	A0A0K3CG92	A0A0K3CG92	11.130919999999998	truedata_enz	8.9856e-06	3.067606271539101e-07	1.92e-05
A0A0K3CG93	A0A0K3CG93	A0A0K3CG93	49.90894	truedata_enz	2.5272e-06	1.924176309895582e-08	5.4e-06
A0A0K3CG96	A0A0K3CG96	A0A0K3CG96	153.42309	truedata_enz	3.87972e-06	9.609333249643194e-09	8.29e-06
A0A0K3CGA2	A0A0K3CGA2	A0A0K3CGA2	75.55539999999998	truedata_enz	1.41336e-06	7.10838404667304e-09	3.02e-06
A0A0K3CGB1	A0A0K3CGB1	A0A0K3CGB1	75.94541999999998	truedata_enz	0.000254592	1.2738748432756051e-06	0.000544
A0A0K3CGD0	A0A0K3CGD0	A0A0K3CGD0	52.57116999999999	truedata_enz	3.23388e-05	2.337544323247895e-07	6.91e-05
A0A0K3CGE0	A0A0K3CGE0	A0A0K3CGE0	10.43686	truedata_enz	1.7784e-05	6.475050925278293e-07	3.8e-05
A0A0K3CGE8	A0A0K3CGE8	A0A0K3CGE8	31.45247	truedata_enz	1.24956e-05	1.5096836591847952e-07	2.67e-05
A0A0K3CGF2	A0A0K3CGF2	A0A0K3CGF2	57.74628	truedata_enz	6.2244e-06	4.0959729353994756e-08	1.33e-05
A0A0K3CGF9	A0A0K3CGF9	A0A0K3CGF9	133.00798	truedata_enz	6.9264e-06	1.978852697409584e-08	1.48e-05
A0A0K3CGG4	A0A0K3CGG4	A0A0K3CGG4	62.16706000000001	truedata_enz	6.6924000000000005e-06	4.0907709002162873e-08	1.43e-05
A0A0K3CGH3	A0A0K3CGH3	A0A0K3CGH3	96.46705	truedata_enz	3.26196e-05	1.2849411275663557e-07	6.97e-05
A0A0K3CGH9	A0A0K3CGH9	A0A0K3CGH9	172.88197000000002	truedata_enz	1.5069599999999999e-05	3.312345411149583e-08	3.22e-05
A0A0K3CGI7	A0A0K3CGI7	A0A0K3CGI7	90.5532	truedata_enz	1.9656e-07	8.248499224765111e-10	4.2e-07
A0A0K3CGJ1	A0A0K3CGJ1	A0A0K3CGJ1	58.110760000000006	truedata_enz	1.58184e-05	1.0344025787995201e-07	3.38e-05
A0A0K3CGK0	A0A0K3CGK0	A0A0K3CGK0	39.84786999999999	truedata_enz	2.2791600000000003e-06	2.1734682430955537e-08	4.87e-06
A0A0K3CGL6	A0A0K3CGL6	A0A0K3CGL6	146.10757	truedata_enz	7.314840000000001e-06	1.9024607691442683e-08	1.563e-05
A0A0K3CGL7	A0A0K3CGL7	A0A0K3CGL7	45.08657000000001	truedata_enz	8.470800000000001e-09	7.139385409003168e-11	1.81e-08
A0A0K3CGN0	A0A0K3CGN0	A0A0K3CGN0	60.88465	truedata_enz	1.18404e-06	7.389961180691685e-09	2.53e-06
A0A0K3CGQ0	A0A0K3CGQ0	A0A0K3CGQ0	24.64674	truedata_enz	3.01392e-06	4.646819822824438e-08	6.44e-06
A0A0K3CGQ5	A0A0K3CGQ5	A0A0K3CGQ5	25.68393	truedata_enz	8.658e-06	1.2809721876675416e-07	1.85e-05
A0A0K3CGQ6	A0A0K3CGQ6	A0A0K3CGQ6	62.60027	truedata_enz	5.8968e-06	3.579511717760962e-08	1.26e-05
A0A0K3CGR4	A0A0K3CGR4	A0A0K3CGR4	55.02235999999999	truedata_enz	6.3648000000000005e-06	4.39571112544064e-08	1.36e-05
A0A0K3CGR6	A0A0K3CGR6	A0A0K3CGR6	116.16776000000002	truedata_enz	6.411600000000001e-05	2.0973185675612582e-07	0.000137
A0A0K3CGR7	A0A0K3CGR7	A0A0K3CGR7	32.50288	truedata_enz	8.6112e-06	1.0067587856829918e-07	1.84e-05
A0A0K3CGT4	A0A0K3CGT4	A0A0K3CGT4	47.323910000000005	truedata_enz	0.000155844	1.2513911044121249e-06	0.000333
A0A0K3CGT8	A0A0K3CGT8	A0A0K3CGT8	25.35928	truedata_enz	1.9234799999999998e-06	2.8822679508251022e-08	4.11e-06
A0A0K3CGU9	A0A0K3CGU9	A0A0K3CGU9	65.72556	truedata_enz	2.04516e-05	1.1824331356020399e-07	4.37e-05
A0A0K3CGV4	A0A0K3CGV4	A0A0K3CGV4	66.64995	truedata_enz	1.09512e-06	6.243749620217269e-09	2.34e-06
A0A0K3CGV5	A0A0K3CGV5	A0A0K3CGV5	33.97024999999999	truedata_enz	1.1934000000000003e-07	1.33496809708495e-09	2.5500000000000005e-07
A0A0K3CGV6	A0A0K3CGV6	A0A0K3CGV6	154.8569	truedata_enz	5.2884e-06	1.297709046222674e-08	1.13e-05
A0A0K3CGV7	A0A0K3CGV7	A0A0K3CGV7	55.73375	truedata_enz	6.8796e-07	4.690601296341983e-09	1.47e-06
A0A0K3CGW6	A0A0K3CGW6	A0A0K3CGW6	42.128919999999994	truedata_enz	3.01392e-06	2.7185353908906287e-08	6.44e-06
A0A0K3CGX6	A0A0K3CGX6	A0A0K3CGX6	80.53948000000001	truedata_enz	1.0483200000000001e-06	4.946165532730035e-09	2.24e-06
A0A0K3CGZ4	A0A0K3CGZ4	A0A0K3CGZ4	18.13366	truedata_enz	8.049600000000001e-05	1.6868343180582412e-06	0.000172
A0A0K3CH04	A0A0K3CH04	A0A0K3CH04	56.65713	truedata_enz	6.832800000000001e-07	4.582766546770019e-09	1.46e-06
A0A0K3CH15	A0A0K3CH15	A0A0K3CH15	42.63233	truedata_enz	1.63332e-06	1.4558472408146586e-08	3.49e-06
A0A0K3CH31	A0A0K3CH31	A0A0K3CH31	39.76697000000001	truedata_enz	5.7564000000000005e-06	5.500625267653029e-08	1.23e-05
A0A0K3CH33	A0A0K3CH33	A0A0K3CH33	75.13383	truedata_enz	9.594e-07	4.852301553108634e-09	2.05e-06
A0A0K3CH37	A0A0K3CH37	A0A0K3CH37	137.50197999999995	truedata_enz	5.8968e-06	1.6296376241273044e-08	1.26e-05
A0A0K3CH38	A0A0K3CH38	A0A0K3CH38	154.18026999999998	truedata_enz	2.457e-06	6.05563863651296e-09	5.25e-06
A0A0K3CH45	A0A0K3CH45	A0A0K3CH45	27.27756	truedata_enz	1.83924e-05	2.56222037454963e-07	3.93e-05
A0A0K3CH48	A0A0K3CH48	A0A0K3CH48	32.392759999999996	truedata_enz	2.0124000000000002e-07	2.3607497477831473e-09	4.3e-07
A0A0K3CH57	A0A0K3CH57	A0A0K3CH57	47.94314	truedata_enz	1.2916800000000001e-05	1.0237927678495819e-07	2.76e-05
A0A0K3CH74	A0A0K3CH74	A0A0K3CH74	98.71684000000002	truedata_enz	1.2121200000000001e-07	4.665927312908314e-10	2.5900000000000003e-07
A0A0K3CH76	A0A0K3CH76	A0A0K3CH76	25.79227	truedata_enz	2.0498400000000005e-06	3.020049030193931e-08	4.38e-06
A0A0K3CH79	A0A0K3CH79	A0A0K3CH79	68.78734999999999	truedata_enz	3.8001600000000002e-06	2.0993115740030695e-08	8.12e-06
A0A0K3CH80	A0A0K3CH80	A0A0K3CH80	50.393609999999995	truedata_enz	3.276e-06	2.4703132004236255e-08	7e-06
