id	rxn_src	enz	protein_stoich
RXN-PPND2_c_FWD-rt7857	PPND2_c	rt7857	rt7857:1
RXN-PPNDH_c_FWD-rt5827	PPNDH_c	rt5827	rt5827:1
RXN-PPPG9t_c_m_FWD-SPONT	PPPG9t_c_m		zeroCost
RXN-PPPG9t_c_m_REV-SPONT	PPPG9t_c_m		zeroCost
RXN-PPPGO_m_FWD-rt3499	PPPGO_m	rt3499	rt3499:1
RXN-PPTT_l_FWD-rt4281	PPTT_l	rt4281	rt4281:1
RXN-PPTT_m_FWD-rt0532	PPTT_m	rt0532	rt0532:1
RXN-PRAGSi_c_FWD-rt5891	PRAGSi_c	rt5891	rt5891:1
RXN-PRAIS_c_FWD-rt5891	PRAIS_c	rt5891	rt5891:1
RXN-PRAIi_c_FWD-rt8196	PRAIi_c	rt8196	rt8196:1
RXN-PRAMPC_c_FWD-rt3278	PRAMPC_c	rt3278	rt3278:1
RXN-PRASCSi_c_FWD-rt0852	PRASCSi_c	rt0852	rt0852:1
RXN-PRATPP_c_FWD-rt3278	PRATPP_c	rt3278	rt3278:1
RXN-PREN9DPt_c_l_FWD-SPONT	PREN9DPt_c_l		zeroCost
RXN-PREN9DPt_c_l_REV-SPONT	PREN9DPt_c_l		zeroCost
RXN-PREN9DPt_c_m_FWD-SPONT	PREN9DPt_c_m		zeroCost
RXN-PREN9DPt_c_m_REV-SPONT	PREN9DPt_c_m		zeroCost
RXN-PRENT10_l_FWD-rt4281	PRENT10_l	rt4281	rt4281:1
RXN-PRENT11_l_FWD-rt4281	PRENT11_l	rt4281	rt4281:1
RXN-PRENT12_l_FWD-rt4281	PRENT12_l	rt4281	rt4281:1
RXN-PRENT13_l_FWD-rt4281	PRENT13_l	rt4281	rt4281:1
RXN-PRENT14_l_FWD-rt4281	PRENT14_l	rt4281	rt4281:1
RXN-PRENT15_l_FWD-rt4281	PRENT15_l	rt4281	rt4281:1
RXN-PRENT16_l_FWD-rt4281	PRENT16_l	rt4281	rt4281:1
RXN-PRENT16_l_REV-rt4281	PRENT16_l	rt4281	rt4281:1
RXN-PRENT17_l_FWD-rt4281	PRENT17_l	rt4281	rt4281:1
RXN-PRENT17_l_REV-rt4281	PRENT17_l	rt4281	rt4281:1
RXN-PRENT18_l_FWD-rt4281	PRENT18_l	rt4281	rt4281:1
RXN-PRENT19_l_FWD-rt4281	PRENT19_l	rt4281	rt4281:1
RXN-PRENT20_l_FWD-rt4281	PRENT20_l	rt4281	rt4281:1
RXN-PRENT21_l_FWD-rt4281	PRENT21_l	rt4281	rt4281:1
RXN-PRENT6_l_FWD-rt4281	PRENT6_l	rt4281	rt4281:1
RXN-PRENT7_l_FWD-rt4281	PRENT7_l	rt4281	rt4281:1
RXN-PRENT8_l_FWD-rt4281	PRENT8_l	rt4281	rt4281:1
RXN-PRENT9_l_FWD-rt4281	PRENT9_l	rt4281	rt4281:1
RXN-PRFGS_c_FWD-rt6665	PRFGS_c	rt6665	rt6665:1
RXN-PRMICI_c_FWD-rt3242	PRMICI_c	rt3242	rt3242:1
RXN-PROD2_m_FWD-rt6234	PROD2_m	rt6234	rt6234:1
RXN-PROTRS_c_FWD-rt3118	PROTRS_c	rt3118	rt3118:1
RXN-PROt_c_m_FWD-SPONT	PROt_c_m		zeroCost
RXN-PROt_c_m_REV-SPONT	PROt_c_m		zeroCost
RXN-PROtps_e_FWD-rt4390	PROtps_e	rt4390	rt4390:1
RXN-PROtps_e_FWD-rt5861	PROtps_e	rt5861	rt5861:1
RXN-PROtps_e_REV-rt4390	PROtps_e	rt4390	rt4390:1
RXN-PROtps_e_REV-rt5861	PROtps_e	rt5861	rt5861:1
RXN-PRPPS_c_FWD-rt2777rt8224	PRPPS_c	rt2777rt8224	rt2777:1,rt8224:1
RXN-PRPPt_c_m_FWD-SPONT	PRPPt_c_m		zeroCost
RXN-PRPPt_c_m_REV-SPONT	PRPPt_c_m		zeroCost
RXN-PSCIT_c_FWD-rt5884	PSCIT_c	rt5884	rt5884:1
RXN-PSD_gm_FWD-rt0683	PSD_gm	rt0683	rt0683:1
RXN-PSD_gm_FWD-rt2529	PSD_gm	rt2529	rt2529:1
RXN-PSD_gm_FWD-rt3078	PSD_gm	rt3078	rt3078:1
RXN-PSD_mm_FWD-rt2136	PSD_mm	rt2136	rt2136:1
RXN-PSD_mm_FWD-rt2529	PSD_mm	rt2529	rt2529:1
RXN-PSD_mm_FWD-rt6186	PSD_mm	rt6186	rt6186:1
RXN-PSD_vm_FWD-rt0683	PSD_vm	rt0683	rt0683:1
RXN-PSD_vm_FWD-rt2529	PSD_vm	rt2529	rt2529:1
RXN-PSD_vm_FWD-rt3078	PSD_vm	rt3078	rt3078:1
RXN-PSERT_c_FWD-rt7036	PSERT_c	rt7036	rt7036:1
RXN-PSPHPL_r_FWD-rt3557	PSPHPL_r	rt3557	rt3557:1
RXN-PSPHS_r_FWD-rt6946	PSPHS_r	rt6946	rt6946:1
RXN-PSP_L_c_FWD-rt3683	PSP_L_c	rt3683	rt3683:1
RXN-PSSA_rm_FWD-rt3215	PSSA_rm	rt3215	rt3215:1
RXN-PSt_c_m_FWD-rt1060	PSt_c_m	rt1060	rt1060:1
RXN-PSt_c_m_FWD-rt4312	PSt_c_m	rt4312	rt4312:1
RXN-PSt_c_m_REV-rt1060	PSt_c_m	rt1060	rt1060:1
RXN-PSt_c_m_REV-rt4312	PSt_c_m	rt4312	rt4312:1
RXN-PSt_c_rm_FWD-SPONT	PSt_c_rm		zeroCost
RXN-PSt_c_rm_REV-SPONT	PSt_c_rm		zeroCost
RXN-PSt_en_rm_FWD-SPONT	PSt_en_rm		zeroCost
RXN-PSt_en_rm_REV-SPONT	PSt_en_rm		zeroCost
RXN-PSt_gm_rm_FWD-SPONT	PSt_gm_rm		zeroCost
RXN-PSt_gm_rm_REV-SPONT	PSt_gm_rm		zeroCost
RXN-PSt_mm_rm_FWD-SPONT	PSt_mm_rm		zeroCost
RXN-PSt_mm_rm_REV-SPONT	PSt_mm_rm		zeroCost
RXN-PSt_rm_vm_FWD-SPONT	PSt_rm_vm		zeroCost
RXN-PSt_rm_vm_REV-SPONT	PSt_rm_vm		zeroCost
RXN-PTPAT_c_FWD-rt6481	PTPAT_c	rt6481	rt6481:1
RXN-PTRCAT1_c_FWD-rt7678	PTRCAT1_c	rt7678	rt7678:1
RXN-PTRCAT1_c_REV-rt7678	PTRCAT1_c	rt7678	rt7678:1
RXN-PTRCtpa_e_FWD-rt1939	PTRCtpa_e	rt1939	rt1939:1
RXN-PTRCtpa_e_FWD-rt1987	PTRCtpa_e	rt1987	rt1987:1
RXN-PTRCtpa_e_FWD-rt2649	PTRCtpa_e	rt2649	rt2649:1
RXN-PTRCtpa_e_FWD-rt2739	PTRCtpa_e	rt2739	rt2739:1
RXN-PTRCtpa_e_REV-rt1939	PTRCtpa_e	rt1939	rt1939:1
RXN-PTRCtpa_e_REV-rt1987	PTRCtpa_e	rt1987	rt1987:1
RXN-PTRCtpa_e_REV-rt2649	PTRCtpa_e	rt2649	rt2649:1
RXN-PTRCtpa_e_REV-rt2739	PTRCtpa_e	rt2739	rt2739:1
RXN-PTRCtpa_v_FWD-rt1939	PTRCtpa_v	rt1939	rt1939:1
RXN-PTRCtpa_v_FWD-rt1987	PTRCtpa_v	rt1987	rt1987:1
RXN-PTRCtpa_v_FWD-rt2649	PTRCtpa_v	rt2649	rt2649:1
RXN-PTRCtpa_v_FWD-rt2739	PTRCtpa_v	rt2739	rt2739:1
RXN-PTRCtpa_v_REV-rt1939	PTRCtpa_v	rt1939	rt1939:1
RXN-PTRCtpa_v_REV-rt1987	PTRCtpa_v	rt1987	rt1987:1
RXN-PTRCtpa_v_REV-rt2649	PTRCtpa_v	rt2649	rt2649:1
RXN-PTRCtpa_v_REV-rt2739	PTRCtpa_v	rt2739	rt2739:1
RXN-PUNP3_c_FWD-rt7908	PUNP3_c	rt7908	rt7908:1
RXN-PUNP3_c_REV-rt7908	PUNP3_c	rt7908	rt7908:1
RXN-PUNP3_m_FWD-rt7908	PUNP3_m	rt7908	rt7908:1
RXN-PUNP3_m_REV-rt7908	PUNP3_m	rt7908	rt7908:1
RXN-PUNP5_c_FWD-rt7908	PUNP5_c	rt7908	rt7908:1
RXN-PUNP5_c_REV-rt7908	PUNP5_c	rt7908	rt7908:1
RXN-PYAM5PO_c_FWD-rt2312	PYAM5PO_c	rt2312	rt2312:1
RXN-PYDAMK_c_FWD-rt6177	PYDAMK_c	rt6177	rt6177:1
RXN-PYDX5PS_c_FWD-rt2768rt2769	PYDX5PS_c	rt2768rt2769	rt2768:1,rt2769:1
RXN-PYDX5Pt_c_e_FWD-SPONT	PYDX5Pt_c_e		zeroCost
RXN-PYDXK_c_FWD-rt6177	PYDXK_c	rt6177	rt6177:1
RXN-PYDXNK_c_FWD-rt6177	PYDXNK_c	rt6177	rt6177:1
RXN-PYDXNOR_c_FWD-rt3182	PYDXNOR_c	rt3182	rt3182:1
RXN-PYDXNOR_c_FWD-rt6001	PYDXNOR_c	rt6001	rt6001:1
RXN-PYDXNOR_c_REV-rt3182	PYDXNOR_c	rt3182	rt3182:1
RXN-PYDXNOR_c_REV-rt6001	PYDXNOR_c	rt6001	rt6001:1
RXN-PYDXNO_c_FWD-rt2312	PYDXNO_c	rt2312	rt2312:1
RXN-PYDXO_c_FWD-rt2312	PYDXO_c	rt2312	rt2312:1
RXN-PYK_c_FWD-rt4634	PYK_c	rt4634	rt4634:1
RXN-PYNP2r_c_FWD-SPONT	PYNP2r_c		zeroCost
RXN-PYNP2r_c_REV-SPONT	PYNP2r_c		zeroCost
RXN-PYRDC2_c_FWD-rt7423	PYRDC2_c	rt7423	rt7423:1
RXN-PYRDC_c_FWD-rt7423	PYRDC_c	rt7423	rt7423:1
RXN-PYRtps_e_FWD-rt1816	PYRtps_e	rt1816	rt1816:1
RXN-PYRtps_e_REV-rt1816	PYRtps_e	rt1816	rt1816:1
RXN-PYRtps_m_FWD-rt7405rt8213	PYRtps_m	rt7405rt8213	rt7405:1,rt8213:1
RXN-Q9H2t_c_e_FWD-SPONT	Q9H2t_c_e		zeroCost
RXN-Q9H2t_c_m_FWD-SPONT	Q9H2t_c_m		zeroCost
RXN-Q9MO_m_FWD-rt7829	Q9MO_m	rt7829	rt7829:1
RXN-Q9MT1_m_FWD-rt1845	Q9MT1_m	rt1845	rt1845:1
RXN-Q9MT2_m_FWD-rt3097	Q9MT2_m	rt3097	rt3097:1
RXN-Q9OR_m_FWD-rt1845rt3097rt7669rt7829rt8484	Q9OR_m	rt1845rt3097rt7669rt7829rt8484	rt1845:1,rt3097:1,rt7669:1,rt7829:1,rt8484:1
RXN-QUILSYN_c_FWD-SPONT	QUILSYN_c		zeroCost
RXN-QUINDH_c_FWD-rt5341	QUINDH_c	rt5341	rt5341:1
RXN-QUINDH_c_REV-rt5341	QUINDH_c	rt5341	rt5341:1
RXN-QUINt_c_e_FWD-rt3125	QUINt_c_e	rt3125	rt3125:1
RXN-QUINt_c_e_FWD-rt5359	QUINt_c_e	rt5359	rt5359:1
RXN-QUINt_c_e_FWD-rt5363	QUINt_c_e	rt5363	rt5363:1
RXN-QUINt_c_e_REV-rt3125	QUINt_c_e	rt3125	rt3125:1
RXN-QUINt_c_e_REV-rt5359	QUINt_c_e	rt5359	rt5359:1
RXN-QUINt_c_e_REV-rt5363	QUINt_c_e	rt5363	rt5363:1
RXN-QULNt_c_m_FWD-SPONT	QULNt_c_m		zeroCost
RXN-QULNt_c_m_REV-SPONT	QULNt_c_m		zeroCost
RXN-RADHx_m_FWD-rt5058	RADHx_m	rt5058	rt5058:1
RXN-RAFH_e_FWD-rt3242	RAFH_e	rt3242	rt3242:1
RXN-RBFK_c_FWD-rt0930	RBFK_c	rt0930	rt0930:1
RXN-RBFK_m_FWD-rt0930	RBFK_m	rt0930	rt0930:1
RXN-RBFSa_c_FWD-rt0910	RBFSa_c	rt0910	rt0910:1
RXN-RBFSb_c_FWD-rt4127	RBFSb_c	rt4127	rt4127:1
RXN-RBK_D_c_FWD-rt6000	RBK_D_c	rt6000	rt6000:1
RXN-RBK_c_FWD-rt2501	RBK_c	rt2501	rt2501:1
RXN-RDH_c_FWD-rt5407	RDH_c	rt5407	rt5407:1
RXN-RDH_c_REV-rt5407	RDH_c	rt5407	rt5407:1
RXN-RHMND2_c_FWD-rt1893	RHMND2_c	rt1893	rt1893:1
RXN-RHMND2_c_REV-rt1893	RHMND2_c	rt1893	rt1893:1
RXN-RIBFLVt_c_m_FWD-SPONT	RIBFLVt_c_m		zeroCost
RXN-RIBt_c_e_FWD-SPONT	RIBt_c_e		zeroCost
RXN-RLFC2O_c_FWD-rt0434rt4960	RLFC2O_c	rt0434rt4960	rt0434:1,rt4960:1
RXN-RLFC2O_m_FWD-rt0434rt4871	RLFC2O_m	rt0434rt4871	rt0434:1,rt4871:1
RXN-RLFC2O_m_FWD-rt0434rt8275	RLFC2O_m	rt0434rt8275	rt0434:1,rt8275:1
RXN-RNDR1_c_FWD-rt2922rt5869rt6971	RNDR1_c	rt2922rt5869rt6971	rt2922:1,rt5869:1,rt6971:1
RXN-RNDR1_n_FWD-rt2922rt5869rt6971	RNDR1_n	rt2922rt5869rt6971	rt2922:1,rt5869:1,rt6971:1
RXN-RNDR2_c_FWD-rt2922rt5869rt6971	RNDR2_c	rt2922rt5869rt6971	rt2922:1,rt5869:1,rt6971:1
RXN-RNDR2_n_FWD-rt2922rt5869rt6971	RNDR2_n	rt2922rt5869rt6971	rt2922:1,rt5869:1,rt6971:1
RXN-RNDR3_c_FWD-rt2922rt5869rt6971	RNDR3_c	rt2922rt5869rt6971	rt2922:1,rt5869:1,rt6971:1
RXN-RNDR3_n_FWD-rt2922rt5869rt6971	RNDR3_n	rt2922rt5869rt6971	rt2922:1,rt5869:1,rt6971:1
RXN-RNDR4_c_FWD-rt2922rt5869rt6971	RNDR4_c	rt2922rt5869rt6971	rt2922:1,rt5869:1,rt6971:1
RXN-RNDR4_n_FWD-rt2922rt5869rt6971	RNDR4_n	rt2922rt5869rt6971	rt2922:1,rt5869:1,rt6971:1
RXN-RNMK_c_FWD-rt6206	RNMK_c	rt6206	rt6206:1
RXN-RPE_c_FWD-rt3505	RPE_c	rt3505	rt3505:1
RXN-RPE_c_FWD-rt7896	RPE_c	rt7896	rt7896:1
RXN-RPE_c_REV-rt3505	RPE_c	rt3505	rt3505:1
RXN-RPE_c_REV-rt7896	RPE_c	rt7896	rt7896:1
RXN-RPI_c_FWD-rt4920	RPI_c	rt4920	rt4920:1
RXN-RPI_c_REV-rt4920	RPI_c	rt4920	rt4920:1
RXN-SACCD1_c_FWD-rt8465	SACCD1_c	rt8465	rt8465:1
RXN-SACCD2_c_FWD-rt5719	SACCD2_c	rt5719	rt5719:1
RXN-SACCD2_c_FWD-rt8465	SACCD2_c	rt8465	rt8465:1
RXN-SADT_c_FWD-rt5075	SADT_c	rt5075	rt5075:1
RXN-SALCMOX_x_FWD-rt1970	SALCMOX_x	rt1970	rt1970:1
RXN-SALCMOX_x_FWD-rt2557	SALCMOX_x	rt2557	rt2557:1
RXN-SALCMOX_x_FWD-rt3875	SALCMOX_x	rt3875	rt3875:1
RXN-SALCMOX_x_FWD-rt5198	SALCMOX_x	rt5198	rt5198:1
RXN-SALCMOX_x_FWD-rt5285	SALCMOX_x	rt5285	rt5285:1
RXN-SALCMOX_x_FWD-rt5815	SALCMOX_x	rt5815	rt5815:1
RXN-SALCMOX_x_FWD-rt7337	SALCMOX_x	rt7337	rt7337:1
RXN-SALCMOX_x_FWD-rt7373	SALCMOX_x	rt7373	rt7373:1
RXN-SAM24MT_c_FWD-rt4692	SAM24MT_c	rt4692	rt4692:1
RXN-SBPP1_r_FWD-rt5044	SBPP1_r	rt5044	rt5044:1
RXN-SBPP2_r_FWD-rt5044	SBPP2_r	rt5044	rt5044:1
RXN-SBP_c_FWD-rt4269	SBP_c	rt4269	rt4269:1
RXN-SBTD_D2_c_FWD-rt4606	SBTD_D2_c	rt4606	rt4606:1
RXN-SBTD_D2_c_FWD-rt8084	SBTD_D2_c	rt8084	rt8084:1
RXN-SBTD_L_c_FWD-rt4606	SBTD_L_c	rt4606	rt4606:1
RXN-SBTDt_c_FWD-SPONT	SBTDt_c		zeroCost
RXN-SBTDt_c_REV-SPONT	SBTDt_c		zeroCost
RXN-SBTLt_c_FWD-SPONT	SBTLt_c		zeroCost
RXN-SBTLt_c_REV-SPONT	SBTLt_c		zeroCost
RXN-SDPDS_c_FWD-rt3986	SDPDS_c	rt3986	rt3986:1
RXN-SERAT_c_FWD-rt6880	SERAT_c	rt6880	rt6880:1
RXN-SERD_L_c_FWD-rt0848	SERD_L_c	rt0848	rt0848:1
RXN-SERPT_r_FWD-rt1057rt1935	SERPT_r	rt1057rt1935	rt1057:1,rt1935:1
RXN-SERTRS_c_FWD-rt1878	SERTRS_c	rt1878	rt1878:1
RXN-SERt_c_m_FWD-rt7910	SERt_c_m	rt7910	rt7910:1
RXN-SERt_c_m_REV-rt7910	SERt_c_m	rt7910	rt7910:1
RXN-SERt_c_r_FWD-SPONT	SERt_c_r		zeroCost
RXN-SERt_c_r_REV-SPONT	SERt_c_r		zeroCost
RXN-SERt_c_rm_FWD-SPONT	SERt_c_rm		zeroCost
RXN-SERt_c_rm_REV-SPONT	SERt_c_rm		zeroCost
RXN-SERtps_e_FWD-rt0594	SERtps_e	rt0594	rt0594:1
RXN-SERtps_e_FWD-rt2976	SERtps_e	rt2976	rt2976:1
RXN-SERtps_e_FWD-rt5861	SERtps_e	rt5861	rt5861:1
RXN-SERtps_e_REV-rt0594	SERtps_e	rt0594	rt0594:1
RXN-SERtps_e_REV-rt2976	SERtps_e	rt2976	rt2976:1
RXN-SERtps_e_REV-rt5861	SERtps_e	rt5861	rt5861:1
RXN-SFGTHi_c_FWD-rt1276	SFGTHi_c	rt1276	rt1276:1
RXN-SFGTHi_c_REV-rt1276	SFGTHi_c	rt1276	rt1276:1
RXN-SHCHD2_c_FWD-rt5201	SHCHD2_c	rt5201	rt5201:1
RXN-SHCHF_c_FWD-rt5201	SHCHF_c	rt5201	rt5201:1
RXN-SHK3Di_c_FWD-rt5884	SHK3Di_c	rt5884	rt5884:1
RXN-SHKK_c_FWD-rt5884	SHKK_c	rt5884	rt5884:1
RXN-SHSL1_c_FWD-rt1131	SHSL1_c	rt1131	rt1131:1
RXN-SHSL1_c_FWD-rt3095	SHSL1_c	rt3095	rt3095:1
RXN-SHSL1_c_REV-rt1131	SHSL1_c	rt1131	rt1131:1
RXN-SHSL1_c_REV-rt3095	SHSL1_c	rt3095	rt3095:1
RXN-SLCBK1_r_FWD-rt2023	SLCBK1_r	rt2023	rt2023:1
RXN-SO3R_c_FWD-rt0376rt2006rt2682rt5201	SO3R_c	rt0376rt2006rt2682rt5201	rt0376:1,rt2006:1,rt2682:1,rt5201:1
RXN-SO3t_c_e_FWD-rt4278	SO3t_c_e	rt4278	rt4278:1
RXN-SO4t_c_e_FWD-rt5751	SO4t_c_e	rt5751	rt5751:1
RXN-SO4t_c_e_FWD-rt7368	SO4t_c_e	rt7368	rt7368:1
RXN-SPHGAT181_c_FWD-rt3023	SPHGAT181_c	rt3023	rt3023:1
RXN-SPHGAT181_c_REV-rt3023	SPHGAT181_c	rt3023	rt3023:1
RXN-SPHGLpK_r_FWD-rt2023	SPHGLpK_r	rt2023	rt2023:1
RXN-SPHINGSt_c_e_FWD-rt8393	SPHINGSt_c_e	rt8393	rt8393:1
RXN-SPHINGSt_c_e_REV-rt8393	SPHINGSt_c_e	rt8393	rt8393:1
RXN-SPHPL_r_FWD-rt3557	SPHPL_r	rt3557	rt3557:1
RXN-SPMDAT_c_FWD-SPONT	SPMDAT_c		zeroCost
RXN-SPMDtpa_e_FWD-rt1939	SPMDtpa_e	rt1939	rt1939:1
RXN-SPMDtpa_e_FWD-rt1987	SPMDtpa_e	rt1987	rt1987:1
RXN-SPMDtpa_e_FWD-rt2649	SPMDtpa_e	rt2649	rt2649:1
RXN-SPMDtpa_e_FWD-rt2739	SPMDtpa_e	rt2739	rt2739:1
RXN-SPMDtpa_e_FWD-rt5861	SPMDtpa_e	rt5861	rt5861:1
RXN-SPMDtpa_e_FWD-rt7439	SPMDtpa_e	rt7439	rt7439:1
RXN-SPMDtpa_e_REV-rt1939	SPMDtpa_e	rt1939	rt1939:1
RXN-SPMDtpa_e_REV-rt1987	SPMDtpa_e	rt1987	rt1987:1
RXN-SPMDtpa_e_REV-rt2649	SPMDtpa_e	rt2649	rt2649:1
RXN-SPMDtpa_e_REV-rt2739	SPMDtpa_e	rt2739	rt2739:1
RXN-SPMDtpa_e_REV-rt5861	SPMDtpa_e	rt5861	rt5861:1
RXN-SPMDtpa_e_REV-rt7439	SPMDtpa_e	rt7439	rt7439:1
RXN-SPMDtpa_v_FWD-rt1939	SPMDtpa_v	rt1939	rt1939:1
RXN-SPMDtpa_v_FWD-rt1987	SPMDtpa_v	rt1987	rt1987:1
RXN-SPMDtpa_v_FWD-rt2649	SPMDtpa_v	rt2649	rt2649:1
RXN-SPMDtpa_v_FWD-rt2739	SPMDtpa_v	rt2739	rt2739:1
RXN-SPMDtpa_v_REV-rt1939	SPMDtpa_v	rt1939	rt1939:1
RXN-SPMDtpa_v_REV-rt1987	SPMDtpa_v	rt1987	rt1987:1
RXN-SPMDtpa_v_REV-rt2649	SPMDtpa_v	rt2649	rt2649:1
RXN-SPMDtpa_v_REV-rt2739	SPMDtpa_v	rt2739	rt2739:1
RXN-SPMS_c_FWD-rt8465	SPMS_c	rt8465	rt8465:1
RXN-SPRMAT_c_FWD-rt1145	SPRMAT_c	rt1145	rt1145:1
RXN-SPRMS_c_FWD-rt4913	SPRMS_c	rt4913	rt4913:1
RXN-SPRMtpa_e_FWD-rt1939	SPRMtpa_e	rt1939	rt1939:1
RXN-SPRMtpa_e_FWD-rt1987	SPRMtpa_e	rt1987	rt1987:1
RXN-SPRMtpa_e_FWD-rt2649	SPRMtpa_e	rt2649	rt2649:1
RXN-SPRMtpa_e_FWD-rt2739	SPRMtpa_e	rt2739	rt2739:1
RXN-SPRMtpa_e_FWD-rt3281	SPRMtpa_e	rt3281	rt3281:1
RXN-SPRMtpa_e_FWD-rt6406	SPRMtpa_e	rt6406	rt6406:1
RXN-SPRMtpa_e_REV-rt1939	SPRMtpa_e	rt1939	rt1939:1
RXN-SPRMtpa_e_REV-rt1987	SPRMtpa_e	rt1987	rt1987:1
RXN-SPRMtpa_e_REV-rt2649	SPRMtpa_e	rt2649	rt2649:1
RXN-SPRMtpa_e_REV-rt2739	SPRMtpa_e	rt2739	rt2739:1
RXN-SPRMtpa_e_REV-rt3281	SPRMtpa_e	rt3281	rt3281:1
RXN-SPRMtpa_e_REV-rt6406	SPRMtpa_e	rt6406	rt6406:1
RXN-SPRMtpa_v_FWD-rt1939	SPRMtpa_v	rt1939	rt1939:1
RXN-SPRMtpa_v_FWD-rt1987	SPRMtpa_v	rt1987	rt1987:1
RXN-SPRMtpa_v_FWD-rt2649	SPRMtpa_v	rt2649	rt2649:1
RXN-SPRMtpa_v_FWD-rt2739	SPRMtpa_v	rt2739	rt2739:1
RXN-SPRMtpa_v_FWD-rt3281	SPRMtpa_v	rt3281	rt3281:1
RXN-SPRMtpa_v_FWD-rt6406	SPRMtpa_v	rt6406	rt6406:1
RXN-SPRMtpa_v_REV-rt1939	SPRMtpa_v	rt1939	rt1939:1
RXN-SPRMtpa_v_REV-rt1987	SPRMtpa_v	rt1987	rt1987:1
RXN-SPRMtpa_v_REV-rt2649	SPRMtpa_v	rt2649	rt2649:1
RXN-SPRMtpa_v_REV-rt2739	SPRMtpa_v	rt2739	rt2739:1
RXN-SPRMtpa_v_REV-rt3281	SPRMtpa_v	rt3281	rt3281:1
RXN-SPRMtpa_v_REV-rt6406	SPRMtpa_v	rt6406	rt6406:1
RXN-SQLEx_r_FWD-rt5361	SQLEx_r	rt5361	rt5361:1
RXN-SQLEy_r_FWD-rt5361	SQLEy_r	rt5361	rt5361:1
RXN-SQLS_c_FWD-rt8223	SQLS_c	rt8223	rt8223:1
RXN-SQLt_c_r_FWD-SPONT	SQLt_c_r		zeroCost
RXN-SQLt_c_r_REV-SPONT	SQLt_c_r		zeroCost
RXN-SRBt_c_e_FWD-SPONT	SRBt_c_e		zeroCost
RXN-SRBt_c_e_REV-SPONT	SRBt_c_e		zeroCost
RXN-SSALy_c_FWD-rt0324	SSALy_c	rt0324	rt0324:1
RXN-SSALy_c_FWD-rt8468	SSALy_c	rt8468	rt8468:1
RXN-SSQ23EPXt_c_r_FWD-SPONT	SSQ23EPXt_c_r		zeroCost
RXN-SSQ23EPXt_c_r_REV-SPONT	SSQ23EPXt_c_r		zeroCost
RXN-STATg_rm_FWD-rt3431	STATg_rm	rt3431	rt3431:1
RXN-STCOAt_c_l_FWD-SPONT	STCOAt_c_l		zeroCost
RXN-STCOAt_c_l_REV-SPONT	STCOAt_c_l		zeroCost
RXN-STCOAt_c_rm_FWD-SPONT	STCOAt_c_rm		zeroCost
RXN-STCOAt_c_rm_REV-SPONT	STCOAt_c_rm		zeroCost
RXN-STEHz161_en_FWD-rt5879	STEHz161_en	rt5879	rt5879:1
RXN-STEHz161_rm_FWD-rt6249	STEHz161_rm	rt6249	rt6249:1
RXN-STEHz181_en_FWD-rt5879	STEHz181_en	rt5879	rt5879:1
RXN-STEHz181_rm_FWD-rt6249	STEHz181_rm	rt6249	rt6249:1
RXN-SUCCt2_m_FWD-rt5142	SUCCt2_m	rt5142	rt5142:1
RXN-SUCCt_c_e_FWD-SPONT	SUCCt_c_e		zeroCost
RXN-SUCCt_c_e_REV-SPONT	SUCCt_c_e		zeroCost
RXN-SUCDq9_m_FWD-rt3261rt3434rt3609rt7913	SUCDq9_m	rt3261rt3434rt3609rt7913	rt3261:1,rt3434:1,rt3609:1,rt7913:1
RXN-SUCDq9_m_REV-rt3261rt3434rt3609rt7913	SUCDq9_m	rt3261rt3434rt3609rt7913	rt3261:1,rt3434:1,rt3609:1,rt7913:1
RXN-SUCFUMt_c_m_FWD-rt4237	SUCFUMt_c_m	rt4237	rt4237:1
RXN-SUCOAS_m_FWD-rt7599rt7776	SUCOAS_m	rt7599rt7776	rt7599:1,rt7776:1
RXN-SUCR_e_FWD-rt6458	SUCR_e	rt6458	rt6458:1
RXN-SULFOX2_c_FWD-rt8390	SULFOX2_c	rt8390	rt8390:1
RXN-TAGL_l_FWD-rt1378	TAGL_l	rt1378	rt1378:1
RXN-TAGL_m_FWD-rt0632	TAGL_m	rt0632	rt0632:1
RXN-TAGL_m_FWD-rt5949	TAGL_m	rt5949	rt5949:1
RXN-TAGt_c_m_FWD-SPONT	TAGt_c_m		zeroCost
RXN-TAGt_c_m_REV-SPONT	TAGt_c_m		zeroCost
RXN-TAGt_c_rm_FWD-SPONT	TAGt_c_rm		zeroCost
RXN-TAGt_c_rm_REV-SPONT	TAGt_c_rm		zeroCost
RXN-TAGt_l_rm_FWD-SPONT	TAGt_l_rm		zeroCost
RXN-TAGt_l_rm_REV-SPONT	TAGt_l_rm		zeroCost
RXN-TALA_c_FWD-rt1805	TALA_c	rt1805	rt1805:1
RXN-TALA_c_REV-rt1805	TALA_c	rt1805	rt1805:1
RXN-TAUDO_c_FWD-rt0250	TAUDO_c	rt0250	rt0250:1
RXN-TAUDO_c_FWD-rt1858	TAUDO_c	rt1858	rt1858:1
RXN-TAURt_c_e_FWD-SPONT	TAURt_c_e		zeroCost
RXN-TAURt_c_e_REV-SPONT	TAURt_c_e		zeroCost
RXN-TCHOLAtabc_v_FWD-rt0777	TCHOLAtabc_v	rt0777	rt0777:1
RXN-TCHOLAtabc_v_FWD-rt2898	TCHOLAtabc_v	rt2898	rt2898:1
